POA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
POA3170,5,22,131,331,92,89,23,22,4,707,0,0,0,3,5,11,19,8,0,52,0,0,0,3,10,11,15,5,4,54,0,4,3,26,19,30,31,27,17,158,0,0,0,9,3,4,4,0,0,20,0,0,0,3,0,0,0,0,0,7,0,0,4,3,3,8,21,14,11,61,0,3,3,13,20,47,106,65,6,275,0,0,15,39,12,9,8,0,0,77,3,20,24,195,49,34,33,20,12,382,0,0,11,51,12,15,4,0,0,86,0,0,3,11,3,3,0,0,0,21,0,0,0,3,4,0,3,0,0,13,0,3,0,5,0,4,3,3,0,17,0,0,0,6,14,41,60,52,23,195,0,5,0,16,3,0,3,0,0,27,0,0,3,25,9,0,3,0,0,42,0,0,0,3,7,3,5,0,0,21,0,22,24,131,31,47,23,4,3,279,0,0,0,0,0,3,11,3,0,13
POA3171,0,7,70,224,106,82,33,37,33,591,0,0,0,0,0,7,17,14,3,37,0,0,0,0,0,0,3,4,0,10,0,0,0,3,7,3,12,16,12,48,0,0,3,7,3,0,0,3,0,13,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,3,3,15,10,37,0,3,0,3,12,16,83,58,9,183,0,3,5,28,0,4,3,0,0,51,22,46,89,504,35,44,26,13,13,787,0,3,17,30,17,7,0,0,0,72,0,0,0,4,4,0,0,0,0,15,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,44,67,20,137,0,3,0,10,0,3,0,0,0,21,4,0,14,69,4,3,0,0,0,95,0,0,0,0,0,0,4,0,0,5,18,25,25,78,15,7,3,3,0,169,0,0,0,0,0,0,14,25,7,44
POA3172,0,19,22,111,43,33,15,10,8,263,0,0,0,0,4,3,14,3,0,27,0,0,0,3,3,3,7,3,0,20,0,14,5,33,39,44,67,42,14,259,0,0,0,6,5,6,3,0,0,24,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,4,20,15,3,39,0,0,3,10,21,30,41,27,5,138,0,3,3,13,4,7,0,0,0,34,5,12,45,203,44,33,25,19,0,393,0,0,3,19,4,0,3,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,13,0,0,0,3,0,3,10,4,0,24,0,0,0,4,6,27,38,13,13,98,0,0,0,10,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,10,0,0,0,5,9,4,0,0,3,28,0,0,6,21,5,12,10,4,3,59,0,0,0,0,0,3,11,3,0,18
POA3173,8,21,60,307,102,76,21,13,12,629,0,0,0,4,8,14,16,7,0,56,0,0,0,3,3,3,3,3,0,19,0,8,4,18,13,23,38,29,11,146,0,0,7,35,20,9,9,3,0,83,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,7,17,7,0,43,0,0,3,6,21,16,42,18,3,106,0,0,3,30,15,6,0,0,0,58,3,42,58,363,113,79,59,33,8,751,0,3,3,39,6,10,0,0,0,57,0,0,0,7,0,0,0,0,0,7,0,0,0,11,0,5,0,0,0,14,0,0,0,4,3,5,0,4,0,13,0,0,0,4,11,20,26,34,21,118,0,0,0,10,0,0,0,0,0,15,0,0,6,14,0,3,0,0,0,20,0,0,0,12,5,8,3,3,0,38,0,8,21,66,26,9,6,0,0,139,0,0,0,0,0,10,11,3,4,24
POA3174,4,5,43,177,86,73,31,25,14,458,0,0,3,13,8,15,18,26,5,98,0,3,0,7,4,15,17,11,0,72,0,11,3,19,34,41,62,44,19,231,0,0,4,18,24,11,5,0,6,63,0,0,0,7,0,0,0,3,3,16,0,0,10,8,5,9,15,22,9,73,0,14,3,22,26,44,99,45,11,260,0,0,3,26,3,5,3,0,0,39,34,75,174,957,118,107,94,58,23,1631,0,6,6,71,8,12,0,3,0,108,0,10,9,23,0,8,3,0,0,53,0,0,3,9,5,3,0,0,0,23,3,3,0,4,0,5,3,4,0,23,0,3,0,7,14,24,68,86,54,259,0,5,0,10,7,7,0,0,0,32,0,0,8,26,4,3,0,0,0,48,0,3,3,11,18,13,12,4,0,63,6,25,23,63,20,16,18,3,0,164,0,0,0,0,0,3,17,11,3,34
POA3175,3,13,58,235,108,117,74,54,15,678,0,0,15,52,37,60,40,24,10,235,0,17,5,18,16,25,12,9,6,105,3,10,9,26,46,63,105,84,26,373,3,5,17,71,31,26,15,9,3,177,0,0,0,3,4,0,0,0,0,4,0,3,20,13,6,12,29,26,7,112,0,0,4,16,21,58,98,69,21,279,0,0,0,20,4,5,3,0,0,41,54,188,197,1256,154,119,59,26,23,2084,8,7,10,48,12,10,5,0,0,100,9,82,80,118,20,8,0,0,0,317,0,16,5,38,16,8,4,0,0,95,4,6,0,10,3,4,6,4,3,35,0,0,4,6,22,41,122,142,51,381,0,0,3,8,0,0,0,0,3,18,0,0,3,13,11,0,0,0,0,27,0,7,20,50,42,29,27,8,6,196,8,18,13,60,17,25,14,3,0,155,0,0,0,0,3,4,10,6,3,34
POA3177,0,0,7,26,11,13,6,9,0,74,0,0,3,23,13,10,12,4,3,65,0,3,0,6,0,11,0,6,3,24,0,0,0,5,7,27,25,27,12,109,0,0,3,16,6,5,6,3,0,36,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,0,9,8,4,32,0,3,0,0,3,3,8,10,0,26,0,0,0,8,0,0,0,0,0,9,9,22,22,175,19,22,8,15,0,288,0,3,0,8,3,0,0,0,0,20,0,12,16,21,0,0,0,0,0,59,0,0,0,14,0,0,0,3,0,17,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,4,5,5,0,23,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,16,0,7,0,20,5,9,0,0,0,36,0,0,0,0,0,0,5,0,0,9
POA3178,0,14,46,371,116,96,23,18,7,687,0,0,0,3,8,12,10,7,0,42,0,6,7,21,33,33,18,19,0,135,6,19,18,56,124,120,88,49,17,498,0,3,3,14,12,8,5,0,0,48,0,0,0,3,3,0,0,0,0,5,0,0,4,13,12,11,18,20,8,81,0,3,0,7,13,19,31,11,3,84,0,0,9,38,19,24,8,0,0,97,0,24,25,195,107,59,34,14,0,459,0,0,7,30,13,12,0,0,0,64,0,6,4,35,8,4,6,0,0,68,0,0,3,10,4,4,0,0,0,20,0,0,3,7,7,5,8,3,0,39,0,0,0,0,28,31,47,21,9,144,0,3,0,7,3,0,0,0,0,22,0,5,9,28,4,4,0,0,0,54,0,0,0,7,17,16,0,0,0,39,4,15,38,111,85,102,30,23,3,404,0,0,0,0,6,15,6,3,0,27
POA3179,0,8,7,67,29,20,5,3,0,148,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,7,11,18,7,35,8,3,88,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,3,16,0,0,0,0,0,3,3,0,0,12,0,3,3,14,5,5,3,0,0,37,0,6,16,51,22,11,4,0,0,108,0,0,3,5,3,3,3,0,0,15,0,3,0,9,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,4,3,3,0,18,0,3,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,3,0,6,20,33,30,16,11,0,0,111,0,0,0,0,0,0,0,0,0,0
POA3180,0,9,11,113,30,19,9,0,0,202,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,10,0,0,0,16,21,30,47,27,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,10,3,25,0,0,0,0,0,0,3,0,0,8,0,0,3,14,13,15,0,0,0,49,0,3,9,39,16,9,9,5,0,92,0,0,0,9,3,0,0,0,0,19,0,3,0,13,3,0,0,0,0,14,0,0,0,6,0,0,0,0,0,5,0,0,0,3,3,0,3,3,0,8,0,0,0,0,4,3,5,6,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,4,6,34,21,12,5,0,0,88,0,0,0,0,0,0,4,0,0,4
POA3181,0,3,43,96,32,21,8,18,4,224,0,0,0,3,4,3,3,0,0,14,0,0,0,3,0,5,0,5,3,16,4,9,34,204,47,38,29,7,10,384,0,0,0,11,5,0,0,0,0,19,0,0,10,45,0,6,0,0,0,60,0,0,10,25,4,3,9,3,5,56,0,0,0,12,13,38,107,157,23,350,0,0,6,32,10,6,4,0,0,58,3,4,20,72,5,6,3,0,0,124,0,0,6,25,5,0,0,0,0,39,0,0,0,19,0,0,0,0,0,22,0,0,0,7,0,0,0,0,0,7,0,0,6,85,3,0,0,3,3,97,0,0,0,25,3,3,6,4,11,52,0,0,0,28,4,8,0,0,0,41,0,0,3,38,5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4,3,0,10,48,10,16,6,0,0,95,0,0,0,0,0,0,0,0,0,4
POA3182,0,3,46,90,11,8,9,6,3,173,0,0,0,9,3,0,0,0,0,19,0,0,0,3,0,3,3,0,0,10,3,11,54,267,88,60,42,12,8,536,0,0,0,3,3,4,0,0,0,8,0,0,12,56,7,0,3,0,0,78,0,0,4,50,10,9,10,6,4,93,0,0,0,3,10,12,19,22,0,65,0,0,5,19,4,0,0,0,0,32,15,14,16,170,5,4,0,3,0,225,0,0,3,22,7,0,3,0,0,36,0,0,3,19,0,5,0,0,0,29,0,0,0,0,0,0,0,3,0,7,0,0,28,174,14,8,3,0,0,224,0,3,3,51,11,3,10,5,3,89,0,0,0,39,5,0,0,0,0,49,0,0,3,32,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,3,8,39,7,8,3,3,0,74,0,0,0,0,0,0,3,0,0,6
POA3183,0,7,24,52,10,9,3,3,0,108,0,0,0,3,0,3,3,0,0,12,0,0,0,0,0,0,8,3,0,9,3,9,47,181,49,28,26,12,3,360,0,0,0,4,0,0,0,0,0,9,0,3,0,24,6,3,0,0,0,43,0,0,0,21,16,0,11,7,10,69,0,0,0,7,3,9,20,21,3,68,0,0,3,10,3,3,0,0,0,24,4,5,18,165,7,14,4,7,3,224,0,0,0,10,0,3,0,0,0,15,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,16,104,0,3,0,0,0,124,0,0,3,17,3,3,6,10,8,55,0,0,0,31,3,0,0,0,0,41,0,0,3,15,0,3,0,0,0,17,0,0,0,5,0,0,0,0,0,8,0,0,9,27,4,5,5,0,0,47,0,0,0,0,0,0,0,0,0,0
POA3184,0,6,10,30,6,3,4,0,0,62,0,0,0,6,0,3,0,0,0,15,0,0,0,0,3,3,3,3,4,14,4,19,17,180,50,36,18,11,4,343,0,0,0,6,0,0,0,0,0,5,0,4,9,28,10,0,3,0,0,62,4,4,3,33,14,7,8,0,0,75,0,0,0,0,0,5,13,19,7,43,0,0,0,13,7,0,3,0,0,25,3,4,4,41,3,5,0,0,0,74,0,0,6,12,0,0,0,0,0,16,0,0,0,13,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,4,0,67,0,5,3,0,0,85,0,0,3,20,3,8,3,13,7,59,0,0,4,19,3,0,0,0,0,29,0,0,3,12,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,17,7,0,3,5,0,31,0,0,0,0,0,0,0,3,0,3
POA3185,0,0,24,42,15,21,3,3,3,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,3,3,21,5,7,20,64,43,32,25,16,12,234,0,0,0,0,0,0,0,0,0,4,3,3,0,14,7,0,0,8,0,27,0,0,3,15,10,0,18,7,10,62,0,0,4,0,0,8,22,32,5,71,0,0,3,10,0,3,0,0,0,18,0,0,8,76,3,3,3,0,0,98,0,0,0,11,3,0,4,0,0,17,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,3,50,6,0,3,0,3,72,0,0,0,3,4,6,10,14,15,52,6,8,9,33,5,0,5,0,0,63,0,0,0,17,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,17,4,9,4,0,0,38,0,0,0,0,0,0,3,0,0,3
POA3186,6,36,89,126,94,39,9,3,3,407,0,0,0,3,0,0,3,0,0,9,0,0,0,0,4,4,8,3,3,23,4,66,41,104,112,93,75,47,32,571,0,0,0,3,0,0,0,0,0,3,0,3,3,8,3,7,4,0,0,33,0,0,3,18,7,13,21,20,15,98,0,0,0,0,9,17,14,20,7,70,3,11,6,8,8,5,0,8,0,50,5,6,0,24,15,9,4,8,8,76,0,0,0,9,3,3,0,0,0,15,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,3,32,10,3,5,5,0,66,0,0,3,9,11,18,23,17,14,93,0,10,4,18,14,5,0,0,0,52,0,0,0,6,3,0,0,0,0,12,0,0,0,4,0,3,0,0,0,11,0,4,9,20,13,21,12,4,0,82,0,0,0,0,0,0,7,3,0,10
POA3187,0,18,34,93,51,20,14,12,0,237,0,0,0,3,4,0,4,0,3,15,0,0,0,0,0,0,4,3,7,18,3,41,18,75,67,49,48,40,33,373,0,0,0,3,0,0,0,0,0,8,0,8,0,3,5,0,3,0,0,30,0,0,3,7,17,4,16,9,13,74,0,0,0,3,9,8,21,24,4,72,0,3,0,4,6,7,3,0,0,23,0,3,4,30,11,12,13,9,3,85,0,0,0,13,3,3,0,0,0,13,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,12,8,4,5,3,9,45,0,0,0,3,5,5,8,23,8,64,0,14,3,18,4,3,0,3,0,45,0,0,5,5,0,0,0,0,0,15,0,0,0,0,4,3,0,0,0,8,0,0,0,14,12,16,6,4,0,49,0,0,0,0,0,0,3,0,0,3
POA3188,0,7,13,63,40,18,6,6,3,161,0,0,0,0,10,3,0,6,0,24,0,0,0,7,4,5,18,6,0,37,16,85,36,136,138,87,60,29,7,591,0,0,0,3,3,0,0,0,0,7,0,4,0,13,0,0,0,0,0,23,0,0,9,14,18,9,16,6,8,72,0,0,0,4,9,4,17,34,8,80,0,4,4,3,3,3,0,0,0,21,3,0,3,39,18,7,11,3,3,85,0,0,0,6,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,6,27,21,10,8,9,0,79,3,0,3,16,5,14,17,34,14,99,3,0,0,13,5,3,3,0,0,30,0,0,0,4,5,0,0,0,0,12,0,0,0,3,3,3,0,0,0,14,0,0,0,17,10,10,0,0,0,39,0,0,0,0,0,0,0,0,3,9
POA3189,3,0,27,54,17,14,3,4,0,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,11,3,8,8,17,4,10,15,9,5,73,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,9,3,0,19,0,0,0,0,3,14,11,29,10,67,0,0,0,3,3,0,0,0,0,9,0,4,17,53,15,12,3,4,0,102,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0,0,21,0,0,0,0,3,5,12,16,7,42,0,0,7,16,4,0,3,0,0,33,0,0,5,10,0,0,0,0,0,12,0,0,0,0,3,3,3,0,0,15,0,0,3,9,3,5,3,0,0,22,0,0,0,0,0,0,0,3,0,8
POA3190,3,3,9,52,19,17,4,8,0,124,0,0,0,0,0,0,10,3,0,16,0,0,0,0,3,0,0,3,0,6,8,12,4,66,44,38,23,9,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,19,0,0,0,10,10,3,11,8,3,42,0,3,0,8,9,13,25,23,4,89,0,0,3,4,0,4,0,0,0,14,0,3,5,58,11,11,10,9,0,107,0,0,3,4,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,8,0,0,0,9,3,5,3,4,0,28,0,0,0,0,5,3,10,19,8,48,0,3,0,7,7,5,0,0,0,20,0,0,0,5,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,13,0,0,3,7,8,3,3,0,0,23,0,0,0,0,0,0,4,0,0,6
POA3191,0,0,10,26,14,12,0,4,3,63,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,5,0,6,3,43,26,83,82,49,36,29,24,369,0,0,0,6,0,0,0,0,0,7,0,0,3,7,3,3,0,0,0,14,0,0,3,9,8,3,9,4,5,48,0,0,0,0,4,3,9,8,4,32,0,0,0,4,0,0,3,0,0,6,0,0,0,5,4,0,3,6,5,24,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,6,4,24,0,0,0,3,0,3,11,9,15,42,0,3,0,0,3,3,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,8,0,0,0,9,3,7,0,0,0,20,0,0,0,0,0,0,0,0,0,3
POA3192,3,16,47,180,51,42,23,9,0,377,0,0,0,3,8,3,8,15,0,32,0,0,0,0,0,4,8,9,3,33,3,20,34,95,91,48,61,47,32,432,0,0,0,9,4,5,3,0,0,24,0,3,0,6,6,0,0,3,0,22,0,0,3,6,13,9,10,9,5,52,0,3,4,7,18,49,99,69,16,258,0,0,3,9,3,7,3,0,0,26,4,4,12,138,26,25,14,11,3,232,0,0,3,14,0,4,0,0,3,28,0,0,0,12,0,0,0,0,3,12,0,0,0,3,0,0,0,0,0,4,0,0,0,20,7,0,6,4,0,38,0,0,0,9,3,17,38,32,15,116,0,4,9,21,12,0,3,0,0,47,0,0,0,16,3,0,0,0,0,28,0,0,0,3,7,0,3,3,0,15,3,0,8,32,8,6,3,0,0,57,0,0,0,0,3,4,5,3,3,10
POA3193,0,3,12,41,27,21,7,3,0,124,0,0,0,0,5,3,3,0,0,16,0,0,0,4,3,3,4,4,0,21,13,81,52,113,151,90,94,63,29,677,0,0,0,3,5,0,0,0,0,8,0,3,3,9,4,3,4,0,0,24,0,3,8,15,12,14,18,11,3,89,0,4,0,0,4,7,11,4,0,46,0,0,10,7,3,5,0,0,0,21,0,4,0,12,14,10,8,0,0,43,0,3,0,0,3,0,3,0,0,7,0,0,0,8,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,13,12,11,3,4,5,50,0,0,0,3,4,11,15,8,8,55,0,0,3,10,4,0,5,4,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,10,4,5,7,0,0,30,0,0,0,0,0,6,4,0,0,11
POA3194,3,11,27,67,45,26,6,7,0,194,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,3,4,5,15,0,38,21,75,53,44,49,24,21,331,0,0,0,3,5,5,0,0,0,8,0,0,0,5,3,0,0,0,0,9,5,0,0,16,3,0,3,3,0,33,0,4,0,3,15,10,36,37,11,120,0,0,0,3,0,4,0,0,0,7,0,0,8,60,12,3,9,3,0,96,0,0,9,4,3,0,0,0,0,15,0,0,0,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,3,3,0,38,0,0,3,5,3,10,15,12,4,55,0,0,0,11,7,3,0,0,0,24,0,0,0,9,0,0,0,0,0,11,0,0,0,0,3,0,4,0,0,6,0,3,0,14,4,3,6,3,0,27,0,0,0,0,0,4,0,0,0,4
POA3195,3,8,49,144,74,45,12,17,3,350,0,0,0,7,8,10,4,4,0,35,0,0,0,3,5,7,13,4,0,33,11,65,58,205,202,113,100,60,31,853,0,0,0,11,13,5,0,0,0,33,0,0,7,7,6,6,0,0,0,28,0,0,9,23,24,5,19,11,6,102,0,0,3,11,21,40,40,26,13,149,0,0,0,13,3,14,4,0,0,40,6,12,11,146,56,40,18,14,6,308,0,0,0,18,8,3,5,0,0,36,0,0,0,7,3,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3,3,13,0,28,17,8,8,0,3,84,0,4,0,6,18,24,40,40,14,143,0,6,0,16,11,3,0,0,0,44,0,0,7,12,5,0,0,0,0,27,0,0,0,3,3,6,0,0,0,12,0,0,10,24,18,8,13,3,0,71,0,0,0,0,0,3,4,5,3,21
POA3196,0,7,19,69,25,16,15,0,0,147,0,0,0,3,0,6,9,3,3,20,0,0,0,0,3,8,6,6,0,23,8,28,24,131,106,108,129,92,56,679,0,0,0,12,10,8,3,0,0,32,0,0,3,6,0,0,4,0,0,17,0,0,0,18,11,10,23,13,7,82,0,0,0,5,9,3,24,15,0,63,0,3,0,11,0,3,4,0,0,20,0,0,14,78,22,31,18,11,3,175,0,0,4,10,0,0,0,0,0,17,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,6,20,8,0,14,4,0,66,0,0,0,5,7,8,18,13,4,66,0,0,0,10,3,0,0,0,0,20,0,0,0,10,0,0,0,0,0,9,0,0,0,3,3,7,0,3,0,16,0,4,0,10,11,5,4,0,0,41,0,0,0,0,3,3,8,3,0,19
POA3197,0,10,5,34,28,12,8,4,3,100,0,0,0,3,0,4,7,3,0,18,0,0,0,5,6,10,3,8,0,31,3,4,18,49,72,73,60,30,15,327,0,0,0,5,3,3,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,7,3,4,10,9,7,41,0,0,0,0,7,11,18,7,3,43,0,0,0,3,4,4,0,0,0,22,0,5,3,17,6,18,6,3,3,51,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,0,0,23,0,0,0,0,3,9,7,9,3,33,0,0,0,5,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,16,0,0,0,0,0,3,0,4,0,18
POA3198,0,4,12,21,6,6,0,3,0,54,0,0,0,4,3,3,7,3,0,21,0,3,0,0,4,0,0,4,4,14,4,3,14,79,69,85,100,76,32,458,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,3,0,10,9,7,20,15,5,64,0,8,0,3,5,4,3,0,3,34,0,0,0,4,0,4,0,0,0,12,0,0,0,15,8,9,3,0,3,37,0,3,0,8,4,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,9,3,0,33,0,0,0,0,3,9,3,3,3,25,0,0,0,6,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0
POA3199,4,10,67,125,53,31,6,9,0,309,0,0,0,16,19,11,13,7,0,60,0,0,0,0,8,7,18,3,3,38,7,76,62,202,289,337,378,278,147,1763,0,0,4,18,11,6,8,3,0,38,0,5,0,8,6,3,5,4,0,32,0,4,16,21,29,41,58,33,12,207,0,0,7,6,14,17,31,46,7,121,0,0,31,12,4,3,3,0,0,54,9,34,25,144,38,19,19,7,3,295,0,3,3,21,10,3,0,0,0,46,0,0,0,9,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,6,0,12,12,23,20,11,5,91,0,3,0,6,9,25,32,29,9,112,0,4,0,17,9,0,0,0,0,26,0,0,0,21,3,0,0,0,0,29,0,0,0,3,6,10,3,3,0,26,0,6,13,23,16,21,12,0,0,85,0,0,0,0,3,6,6,5,0,24
