SA3_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
10304,0,5,0,0,0,3,161,13,5,10,0,3,0,4,4,0,8,43,0,0,0,0,0,0,0,0,0,0,0,133,21,17,0,3,8,3,4,0,9,209,0,0,0,0,0,0,0,0,0,3,3,597,35,34,4,12,8,3,4,3,32,732,509,10,5,0,3,0,0,0,0,22,546,99,0,0,0,3,0,0,0,0,3,102,18,0,0,0,0,0,3,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,120,0,5,0,4,0,3,0,0,4,137,3,0,0,0,0,0,0,0,0,0,3,631,6,15,0,6,0,3,0,0,20,690,280,0,3,0,0,0,0,0,0,12,299,68,0,0,0,3,0,0,0,0,6,80,12,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,3,0,0,0,0,12,99,0,0,0,0,0,0
10401,3,0,3,0,0,0,104,8,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,5,102,7,5,0,3,0,3,3,0,3,126,3,0,0,0,0,0,0,0,0,0,5,738,25,16,3,8,0,6,3,0,33,839,786,13,10,0,0,0,3,3,0,24,841,66,3,0,0,0,0,0,0,0,3,77,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,71,3,0,0,0,3,0,0,3,3,90,5,0,0,0,0,0,0,0,0,0,5,867,16,10,0,0,4,3,3,3,33,932,343,9,3,3,0,0,0,0,0,13,371,30,0,0,0,0,0,0,0,0,3,33,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0
10402,3,0,4,5,0,7,334,28,7,16,0,3,8,3,8,8,10,89,3,0,0,0,0,0,0,0,0,0,3,300,28,32,3,8,4,6,13,8,16,430,0,0,0,0,0,0,0,0,0,3,3,1647,95,80,5,15,8,8,18,8,62,1946,1559,34,26,9,3,3,3,0,0,47,1682,250,11,3,0,0,3,0,0,0,4,282,20,4,3,3,3,5,3,5,0,3,50,4,0,0,0,0,0,0,0,0,0,8,281,15,5,3,3,5,3,5,0,14,338,6,0,0,0,0,0,0,0,0,3,12,1850,50,32,9,7,10,4,5,3,63,2025,808,14,4,0,0,0,0,0,3,32,862,173,10,0,0,0,0,0,3,0,3,186,22,3,0,0,0,0,0,0,0,3,32,3,0,0,0,0,0,0,0,0,0,3,197,10,0,0,0,0,0,3,0,12,221,3,0,0,0,0,0
10501,0,0,0,0,0,0,46,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,170,8,11,3,3,0,0,3,0,7,202,137,0,0,0,0,0,0,0,0,11,151,52,0,0,0,0,0,0,0,0,3,59,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,16,210,76,0,0,0,0,0,0,0,0,3,78,43,0,3,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,46,0,3,0,0,0,0,0,0,5,58,3,0,0,0,0,0
10502,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,116,12,8,3,0,0,0,0,4,4,144,113,0,0,0,0,0,0,0,0,8,123,22,3,3,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,3,3,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,147,0,5,0,0,0,3,0,0,10,162,45,0,0,0,0,0,0,0,0,0,54,18,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
10503,0,0,0,0,3,0,127,14,0,0,0,0,0,0,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,101,21,13,0,0,0,0,6,4,9,146,0,0,0,0,0,0,0,0,0,7,10,498,34,25,3,3,3,3,6,4,29,603,531,9,11,0,0,0,0,3,0,22,571,79,3,4,0,0,0,0,0,0,6,93,10,0,0,0,0,0,0,0,3,6,24,0,0,0,0,0,0,0,0,0,0,0,90,4,4,0,0,0,0,0,3,6,118,0,0,0,0,0,0,0,0,0,3,3,624,13,11,0,0,0,0,3,3,35,696,213,0,0,0,0,0,0,0,0,10,227,49,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,6,58,0,0,0,0,0,0
10601,0,0,0,0,0,13,147,5,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,3,124,15,3,0,0,0,0,0,0,11,167,0,0,0,0,0,0,0,0,0,12,13,915,55,24,4,3,0,4,5,0,53,1065,886,27,25,3,0,0,0,0,0,34,977,96,0,7,0,0,0,0,0,0,3,107,4,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,5,109,0,7,0,0,0,0,0,0,3,120,3,0,0,0,0,0,0,0,0,14,17,997,28,33,3,0,3,0,0,0,55,1114,336,4,5,0,0,0,0,0,0,28,372,46,0,0,0,0,0,3,0,0,3,47,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,3,0,0,0,56,0,0,0,0,0,0
10602,0,0,0,0,0,4,161,29,0,6,0,0,3,3,0,0,3,46,0,0,0,0,0,0,0,0,0,0,4,154,10,21,0,3,5,3,4,5,9,215,3,0,0,0,0,0,0,0,0,0,6,762,29,35,8,5,11,3,6,4,31,894,710,6,3,7,0,0,0,3,0,13,740,103,0,3,0,0,0,0,0,0,0,104,16,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,114,3,3,0,0,0,0,0,0,4,134,0,0,0,0,0,0,0,0,0,5,6,822,14,8,5,0,0,0,3,0,21,872,273,3,0,0,3,3,0,0,0,10,291,55,0,0,0,0,0,0,0,0,0,63,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
10603,3,0,0,0,0,3,215,12,3,3,0,0,3,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,4,208,17,11,0,3,3,0,0,0,3,246,0,0,0,0,0,0,0,0,0,7,5,1241,71,38,5,8,3,6,0,3,49,1419,1570,36,35,0,0,7,4,0,0,59,1713,254,0,0,0,0,0,0,0,0,10,274,15,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,3,275,0,3,0,0,0,0,0,0,10,291,3,0,0,0,0,0,0,0,0,8,12,1844,38,36,0,0,7,8,0,0,78,2021,736,14,17,0,3,4,3,3,3,16,801,189,0,0,0,0,0,0,0,0,4,195,16,0,0,0,0,0,0,0,0,3,16,7,0,0,0,0,0,0,0,0,0,6,208,0,0,0,0,0,0,0,0,5,217,3,0,0,0,0,0
10604,0,0,0,0,0,3,44,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,7,7,264,17,10,4,0,3,0,0,3,21,325,222,3,3,0,0,0,0,0,0,7,234,24,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,4,4,250,3,4,0,0,0,0,0,0,10,272,85,0,0,0,0,0,0,0,0,16,103,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0
10701,0,0,0,0,0,31,1110,241,12,12,0,4,3,3,0,0,12,287,16,3,0,0,0,0,0,0,0,0,20,1310,32,21,0,4,3,3,3,0,40,1425,3,0,0,0,0,0,0,0,0,0,3,2797,48,35,7,6,9,3,5,0,90,3002,1549,15,6,0,4,0,3,0,0,73,1651,1022,5,3,0,0,0,0,0,0,25,1058,448,6,3,0,7,0,0,3,0,9,470,15,0,0,0,0,0,0,0,0,4,18,1481,10,6,3,7,0,0,3,0,41,1549,11,0,0,0,0,0,0,0,0,5,12,3038,21,10,5,7,3,3,3,0,116,3208,961,0,9,0,0,0,0,0,0,38,1009,653,0,0,0,0,0,0,0,0,19,678,595,3,0,0,0,0,0,0,0,26,628,12,0,0,0,0,0,0,0,0,39,53,1259,3,0,0,3,0,0,0,0,87,1355,8,0,0,0,0,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,6,3,3,0,0,21,798,93,0,13,4,0,0,4,0,3,9,133,7,0,0,0,0,0,0,0,0,0,11,846,22,22,7,9,3,6,0,3,34,941,6,0,0,0,0,0,0,0,0,3,12,2824,69,50,13,10,10,10,3,3,92,3088,1896,13,37,4,9,0,9,4,0,48,2020,752,4,3,0,0,0,0,3,0,21,795,196,6,4,0,0,0,0,0,0,10,219,10,0,0,0,0,0,0,0,0,0,15,960,11,7,3,0,0,0,3,0,34,1019,3,0,0,0,0,0,0,0,0,4,12,2863,31,42,5,4,0,7,9,0,87,3052,1079,3,10,4,0,0,0,0,0,30,1123,444,0,0,0,0,0,0,0,0,19,465,188,0,0,0,3,0,0,0,0,34,224,3,0,0,0,0,0,0,0,0,3,8,635,0,0,0,3,0,0,0,0,56,693,4,0,0,0,0,0
10704,7,5,9,7,3,29,1315,202,40,26,4,7,17,13,13,10,20,351,14,0,0,0,0,0,0,0,0,0,13,1394,95,58,6,15,21,16,19,13,48,1686,3,0,0,0,0,0,0,0,0,0,3,3488,152,84,13,15,27,25,21,13,101,3942,2068,17,24,5,3,9,3,3,0,45,2179,1157,6,4,0,0,3,3,0,0,31,1212,306,15,21,6,3,8,4,10,6,23,399,13,0,0,0,0,0,0,0,0,0,13,1481,26,21,6,3,14,6,10,11,52,1622,13,0,0,0,0,0,0,0,0,10,18,3564,48,49,9,4,18,9,11,9,107,3827,1123,3,13,0,0,3,0,0,0,51,1195,868,0,0,0,0,0,0,0,0,36,905,469,19,15,0,0,9,0,0,0,35,551,10,0,0,0,0,0,0,0,0,0,12,1343,16,17,0,4,9,0,0,3,70,1470,6,0,0,0,0,0
10801,0,0,0,0,0,3,82,6,3,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,65,12,3,3,0,0,0,3,0,3,94,0,0,0,0,0,0,0,0,0,0,0,478,35,7,5,0,0,6,3,0,21,551,779,15,0,0,4,0,0,4,0,31,837,101,0,4,3,0,0,0,0,0,6,106,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,109,0,4,3,0,0,0,0,0,6,125,6,0,0,0,0,0,0,0,0,0,6,899,15,3,3,6,0,0,4,0,36,964,418,9,3,3,0,0,0,0,0,16,447,85,0,0,0,0,0,0,0,0,4,86,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,4,92,0,0,0,0,0,0
10802,0,0,0,0,0,3,103,9,0,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,92,12,10,0,0,0,0,0,0,5,117,3,0,0,0,0,0,0,0,0,0,6,730,39,20,3,6,0,0,3,0,44,839,834,9,4,0,4,0,0,3,0,21,878,92,0,0,0,0,0,0,0,0,3,98,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,93,3,3,0,0,0,0,0,0,3,105,4,0,0,0,0,0,0,0,0,3,3,934,12,9,0,4,0,0,3,0,26,990,379,0,4,3,0,0,0,0,0,20,413,50,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,4,3,0,0,0,10,186,7,0,3,5,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,155,21,11,5,3,5,3,0,0,7,209,6,0,0,0,0,0,0,0,0,3,5,1251,82,41,8,7,8,4,0,6,51,1462,1709,41,33,5,0,8,0,0,6,64,1868,184,7,5,0,0,0,0,0,0,4,198,6,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,4,193,7,5,0,0,0,0,0,0,12,220,7,0,0,0,0,0,0,0,0,0,13,1913,47,37,8,3,8,0,0,5,77,2096,1105,22,20,0,3,0,0,3,0,42,1201,131,0,0,0,0,0,0,0,0,0,126,13,3,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,140,3,0,0,0,0,0,0,0,0,147,15,0,0,0,0,0
10805,0,0,0,0,0,3,121,5,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,101,9,11,4,3,0,3,0,0,3,137,0,0,0,0,0,0,0,0,0,0,3,828,39,25,8,3,0,4,3,0,21,929,1060,22,13,0,7,0,0,0,0,28,1135,124,0,8,0,0,0,0,0,0,4,137,3,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,129,0,5,0,0,0,0,0,0,4,149,3,0,0,0,0,0,0,0,0,0,3,1192,28,23,3,7,0,0,0,0,35,1281,477,6,3,0,0,0,0,0,0,13,499,54,4,0,0,0,0,0,0,0,0,60,6,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,6,63,4,0,0,0,0,0,0,0,0,76,3,0,0,0,0,0
10901,4,0,0,0,0,12,171,16,0,6,8,3,3,3,4,3,0,58,0,0,0,0,0,0,0,0,0,0,3,151,15,16,14,10,8,3,4,3,14,233,0,0,0,0,0,0,0,0,0,0,0,734,43,23,15,10,10,6,10,7,34,879,698,22,0,0,0,0,0,0,0,21,739,138,0,3,0,0,0,0,0,0,0,139,21,3,13,3,4,0,3,0,3,0,51,3,0,0,0,0,0,0,0,0,0,3,160,3,12,3,3,0,3,0,3,0,192,8,0,0,0,0,0,0,0,0,0,4,865,21,12,3,3,5,7,0,3,21,939,336,6,8,0,3,0,0,0,0,11,359,127,3,0,0,0,0,0,0,0,5,136,23,0,3,4,0,4,0,0,0,3,39,3,0,0,0,0,0,0,0,0,0,3,153,3,3,4,0,4,0,0,0,7,174,3,0,0,0,0,0
10902,0,0,0,0,0,3,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,119,5,8,0,3,0,0,0,0,7,149,90,0,0,0,0,0,0,0,0,4,97,26,0,0,0,0,0,3,0,0,3,33,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,3,0,0,7,129,40,0,0,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,0,0,3,31,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,38,3,0,0,0,0,0
10903,4,0,0,0,0,3,48,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,4,0,0,3,3,3,59,4,0,0,0,0,0,0,0,0,0,4,391,15,8,3,10,0,0,3,3,24,456,560,0,0,0,0,0,0,0,0,32,597,57,0,0,0,0,0,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,5,66,3,0,0,0,0,0,0,0,0,0,0,617,0,0,0,3,0,0,0,0,36,663,304,4,0,0,0,0,0,0,0,24,329,37,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
11001,0,0,0,3,0,0,91,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,75,9,6,0,0,0,0,3,0,0,102,0,0,0,0,0,0,0,0,0,0,0,435,17,25,3,3,0,0,3,0,15,507,410,7,0,0,0,0,0,0,0,8,427,45,0,0,0,0,0,0,0,0,0,45,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,465,6,3,0,0,0,0,0,0,11,489,167,0,3,0,0,0,0,0,3,12,185,20,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
11002,0,0,3,0,0,0,62,4,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,49,11,5,0,0,0,3,0,0,4,73,0,0,0,0,0,0,0,0,0,4,4,359,28,17,3,3,3,3,4,0,21,433,418,3,9,0,0,0,0,3,0,20,456,57,4,0,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,62,4,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,483,10,11,0,0,0,0,4,0,25,527,185,3,3,0,0,0,0,0,0,10,198,38,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0
11003,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,39,10,7,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,0,0,3,159,14,14,0,0,0,0,0,0,6,201,122,3,3,0,0,0,0,0,0,3,134,33,3,3,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,3,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,164,3,3,0,0,0,0,0,0,3,174,57,0,0,0,0,0,0,0,0,4,59,15,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
11004,0,0,0,0,0,0,103,4,0,11,0,0,0,0,0,6,8,32,0,0,0,0,0,0,0,0,0,0,3,80,15,15,4,3,0,0,0,6,11,139,0,0,0,0,0,0,0,0,0,3,5,564,40,30,3,9,4,3,4,6,44,707,540,9,7,3,0,0,0,0,0,16,575,57,3,3,0,0,0,0,0,0,3,71,7,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,71,6,3,0,0,0,0,0,0,3,81,0,0,0,0,0,0,0,0,0,0,0,611,12,9,3,0,0,0,0,0,23,662,278,4,0,0,0,0,0,0,0,17,298,50,0,0,0,0,0,0,0,0,7,61,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,59,0,0,0,0,3,0,0,0,3,69,4,0,0,0,0,0
