SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
12504,27820,..,..,..,..,27820,..,26,0,26,0,27,..,2295,336,2632,24,2654,..,3,0,3,0,3,..,1494,544,2044,6,2053,..,2467,1099,3566,15,3581,..,115,43,162,0,163,..,4076,1692,5770,27,5791,..,156,19,171,0,171,..,34,3,31,0,31,..,143,7,144,3,147,..,90,4,89,3,93,..,409,70,484,3,485,..,777,40,818,8,825,..,4267,150,4421,32,4449,..,1868,139,2006,14,2019,..,370,8,381,4,382,..,647,49,695,8,706,..,4697,336,5028,32,5060,..,12627,718,13344,99,13443,..,325,38,363,3,368,..,56,13,65,0,65,..,780,343,1121,10,1138,..,20,3,23,0,25,..,202,18,219,0,218,..,740,279,1018,6,1029,..,144,17,159,0,157,..,134,18,149,0,149,..,97,5,104,4,111,..,131,22,148,0,154,..,335,13,347,0,345,..,207,20,223,4,227,..,549,22,574,3,571,..,55
12601,12645,..,..,..,..,12645,..,43,0,40,0,40,..,127,18,149,0,149,..,0,0,0,0,0,..,1584,275,1856,10,1867,..,2433,703,3137,16,3154,..,105,25,132,0,132,..,4127,998,5120,26,5144,..,15,3,17,0,14,..,35,0,35,0,35,..,66,6,68,0,74,..,61,0,56,0,56,..,55,7,65,0,65,..,112,5,111,0,111,..,499,10,508,9,513,..,63,5,65,0,65,..,189,3,195,0,195,..,79,3,85,0,86,..,203,8,216,0,216,..,1148,32,1182,9,1188,..,97,13,109,3,109,..,70,9,80,0,80,..,928,330,1259,19,1275,..,0,0,0,0,0,..,0,0,0,0,0,..,144,10,155,3,161,..,32,0,35,0,35,..,81,3,80,0,80,..,0,0,0,0,0,..,16,0,17,0,17,..,46,0,43,0,43,..,77,7,83,0,83,..,55,3,54,0,54,..,13
12602,33658,..,..,..,..,33658,..,58,3,59,0,60,..,974,102,1071,10,1079,..,4,0,4,0,4,..,3432,865,4298,16,4314,..,5651,1723,7372,43,7417,..,296,93,384,7,391,..,9378,2680,12056,66,12118,..,201,22,222,7,228,..,59,0,59,0,59,..,229,12,241,5,243,..,185,4,190,0,190,..,644,74,716,10,724,..,258,14,269,3,275,..,902,24,932,0,935,..,234,17,254,0,254,..,250,3,255,0,257,..,239,4,239,0,245,..,572,19,585,4,593,..,2459,79,2537,10,2550,..,1238,128,1367,14,1379,..,300,61,361,3,364,..,1992,815,2811,29,2839,..,82,6,84,0,91,..,33,3,43,0,43,..,540,107,648,3,650,..,149,10,161,0,161,..,191,31,223,0,223,..,7,0,7,0,7,..,158,10,170,3,172,..,280,4,281,3,284,..,531,35,563,0,563,..,429,7,440,5,443,..,70
12701,23329,..,..,..,..,23329,..,22,0,22,0,22,..,3965,693,4662,36,4693,..,3,0,3,0,3,..,489,252,743,8,748,..,362,137,501,3,504,..,189,62,253,3,258,..,1041,458,1496,12,1511,..,441,57,495,9,499,..,20,0,20,0,20,..,96,5,102,0,107,..,55,0,51,0,51,..,342,37,382,4,382,..,67,7,75,0,76,..,1786,71,1854,21,1877,..,89,17,103,8,114,..,51,0,51,0,51,..,313,10,320,0,320,..,180,10,188,0,186,..,2477,104,2584,32,2618,..,1306,159,1460,16,1478,..,5,0,10,0,10,..,20,8,29,0,29,..,369,50,416,9,424,..,276,17,297,5,301,..,109,16,133,0,133,..,105,16,122,0,122,..,34,8,36,0,36,..,413,49,459,15,468,..,830,150,983,24,1000,..,194,10,201,0,204,..,57,5,62,0,62,..,483,11,488,0,489,..,47
12702,24451,..,..,..,..,24451,..,3,0,3,0,3,..,4731,1581,6317,83,6399,..,0,0,0,0,0,..,2463,1295,3754,15,3768,..,1308,929,2236,19,2260,..,1062,408,1475,13,1481,..,4829,2627,7460,47,7510,..,1062,235,1291,13,1310,..,26,0,28,0,28,..,118,7,126,3,127,..,104,5,110,0,112,..,439,76,514,5,519,..,33,4,39,0,39,..,549,27,578,3,580,..,83,5,90,0,90,..,12,0,13,0,14,..,128,11,136,3,142,..,112,6,124,0,126,..,922,48,973,10,985,..,2069,340,2416,33,2449,..,26,3,26,0,26,..,18,22,38,0,38,..,482,95,579,12,585,..,414,31,445,5,453,..,218,115,330,9,337,..,220,31,252,0,252,..,106,46,152,0,156,..,699,91,793,25,815,..,1416,401,1814,17,1834,..,231,11,241,0,242,..,120,5,127,3,127,..,512,16,529,8,536,..,92
12703,24918,..,..,..,..,24918,..,25,0,25,0,25,..,5593,1604,7198,83,7283,..,7,0,6,0,6,..,478,196,668,0,674,..,549,260,805,0,811,..,87,21,104,0,104,..,1108,474,1582,3,1590,..,306,66,370,3,375,..,21,0,21,0,21,..,119,3,126,4,131,..,83,3,86,0,86,..,989,128,1119,15,1135,..,419,23,443,3,441,..,2051,72,2122,19,2141,..,416,40,451,3,453,..,123,3,124,0,124,..,714,43,757,9,770,..,775,42,815,4,822,..,4495,219,4720,39,4761,..,762,115,878,5,882,..,25,0,25,0,25,..,47,28,76,0,76,..,562,70,631,4,637,..,85,3,89,0,90,..,140,64,201,4,205,..,253,49,303,0,301,..,78,11,87,3,89,..,422,31,454,11,465,..,1107,382,1495,17,1507,..,262,8,269,0,269,..,322,23,348,4,353,..,578,21,596,3,602,..,50
12801,43861,..,..,..,..,43861,..,37,0,39,0,39,..,403,20,422,7,426,..,7,0,7,0,7,..,459,112,570,4,574,..,605,195,799,9,800,..,29,8,35,0,35,..,1092,306,1400,12,1414,..,118,17,138,3,139,..,67,6,70,0,69,..,133,9,136,0,136,..,174,9,185,4,188,..,1157,91,1246,7,1256,..,24,0,24,0,24,..,96,0,96,0,96,..,60,3,66,0,67,..,18,0,18,0,18,..,18,0,18,0,18,..,78,4,82,0,82,..,293,11,300,0,306,..,458,37,494,10,502,..,60,14,74,0,74,..,44,15,52,0,52,..,208,20,225,3,228,..,53,3,55,3,60,..,39,0,44,0,44,..,116,9,121,0,121,..,209,32,236,3,240,..,9,0,13,3,11,..,88,9,89,0,90,..,48,3,47,0,47,..,94,4,101,0,97,..,98,0,97,0,101,..,12
12802,45216,..,..,..,..,45216,..,62,0,64,0,64,..,531,26,559,0,559,..,0,0,0,0,0,..,358,95,450,0,450,..,452,140,590,3,597,..,34,10,45,0,45,..,842,241,1083,3,1086,..,145,11,153,3,156,..,74,0,74,0,74,..,137,3,143,0,143,..,160,0,164,3,164,..,689,56,737,5,741,..,38,5,40,0,40,..,105,3,108,0,109,..,44,3,51,0,53,..,26,0,26,0,28,..,26,0,25,0,25,..,129,4,135,3,142,..,366,16,383,5,389,..,327,17,346,0,346,..,78,3,81,0,81,..,26,12,41,0,41,..,277,25,303,3,300,..,39,0,38,0,38,..,23,4,29,0,29,..,96,18,116,0,116,..,196,20,224,0,224,..,24,0,24,0,24,..,59,3,62,0,63,..,58,3,59,0,59,..,69,6,69,0,69,..,62,0,62,0,65,..,17
19797,119,..,..,..,..,119,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,5,13,0,13,..,0,0,0,0,0,..,6,10,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
19999,4175,..,..,..,..,4175,..,4,0,4,0,4,..,92,17,108,0,112,..,5,0,11,0,11,..,25,11,31,0,31,..,101,51,158,0,158,..,3,5,6,0,11,..,129,68,197,0,197,..,6,0,6,0,6,..,10,0,10,0,10,..,42,7,44,0,44,..,31,0,32,0,32,..,18,0,18,0,18,..,16,0,16,0,16,..,30,0,29,0,29,..,13,3,12,0,12,..,3,0,3,0,3,..,22,3,24,0,24,..,21,0,21,0,21,..,99,9,106,0,106,..,32,5,35,0,35,..,3,0,3,0,3,..,9,3,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,10,3,13,0,13,..,3,0,3,0,3,..,6,5,12,0,12,..,18,0,18,0,18,..,9,0,9,0,9,..,9,0,9,0,9,..,13,0,20,0,20,..,12,0,12,0,12,..,3
20101,44230,..,..,..,..,44230,..,29,3,29,0,29,..,85,9,94,0,94,..,8,0,12,0,12,..,66,13,81,0,81,..,328,97,420,3,424,..,26,10,39,0,39,..,414,121,539,3,542,..,53,6,61,0,61,..,64,3,65,0,66,..,55,3,59,0,59,..,72,3,69,0,69,..,63,11,75,0,79,..,47,0,46,0,46,..,109,5,110,0,110,..,123,9,129,0,130,..,43,8,43,3,51,..,43,4,50,0,50,..,57,7,58,0,58,..,410,28,440,4,446,..,103,0,105,0,109,..,45,8,53,0,53,..,19,0,18,0,18,..,5,3,12,0,12,..,23,0,23,0,23,..,36,8,40,0,40,..,15,3,18,0,18,..,33,0,31,0,31,..,3,0,3,0,3,..,16,0,16,5,22,..,50,3,55,0,55,..,10,0,12,0,12,..,63,0,66,0,71,..,10
20102,12280,..,..,..,..,12280,..,7,0,7,0,7,..,5,0,6,0,6,..,0,0,0,0,0,..,5,3,6,0,6,..,19,4,24,0,24,..,0,0,0,0,0,..,28,10,35,0,35,..,30,6,31,0,31,..,20,0,24,0,21,..,22,0,22,0,22,..,40,0,40,0,40,..,29,3,36,0,36,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,27,0,24,0,24,..,53,0,53,3,54,..,5,0,4,0,4,..,0,0,0,0,0,..,14,3,15,0,15,..,33,0,33,0,33,..,4,0,4,0,4,..,10,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,24,4,26,0,26,..,3,0,3,0,3,..,0,0,0,0,0,..,9,3,8,0,8,..,0
20103,11333,..,..,..,..,11333,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,9,8,22,0,17,..,0,0,0,0,0,..,13,8,26,0,26,..,3,0,3,0,3,..,13,0,14,0,14,..,11,0,9,0,9,..,18,0,19,0,19,..,22,3,24,0,24,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,11,0,11,..,3,0,3,0,3,..,3,0,5,0,5,..,4,0,4,0,4,..,30,3,30,0,30,..,13,0,19,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,3,7,..,17,0,14,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,12,0,12,..,0,0,3,0,3,..,7,3,9,0,9,..,0
20201,40103,..,..,..,..,40103,..,31,0,31,0,31,..,77,7,81,0,81,..,9,0,9,0,9,..,43,10,45,0,45,..,141,58,206,3,202,..,18,0,18,0,18,..,199,68,264,3,269,..,12,0,11,0,11,..,14,0,21,0,21,..,30,0,30,0,30,..,42,0,42,0,44,..,58,10,63,0,67,..,28,0,27,0,27,..,88,3,95,0,95,..,100,10,110,0,114,..,51,0,51,0,51,..,36,0,32,0,34,..,60,5,62,0,62,..,362,21,380,3,379,..,79,9,82,0,82,..,17,0,17,0,12,..,23,10,30,0,30,..,3,0,3,0,3,..,11,0,11,0,11,..,13,3,18,0,18,..,6,0,6,0,6,..,16,0,14,0,14,..,4,0,4,0,4,..,3,4,3,0,3,..,42,0,48,0,44,..,19,0,19,0,19,..,28,0,31,0,31,..,7
20202,20183,..,..,..,..,20183,..,4,0,4,0,4,..,7,0,10,0,10,..,0,0,0,0,0,..,8,10,23,0,23,..,38,55,90,0,90,..,0,3,6,0,6,..,50,66,120,0,121,..,12,0,12,0,12,..,38,4,44,0,45,..,36,3,35,0,35,..,84,0,84,0,84,..,44,3,48,0,48,..,3,0,3,0,3,..,15,0,15,0,20,..,17,0,22,0,22,..,7,0,7,0,4,..,3,0,5,0,5,..,11,0,11,0,11,..,48,3,54,3,56,..,73,5,79,0,81,..,14,0,12,0,12,..,0,0,0,0,0,..,3,0,4,0,4,..,16,0,16,0,16,..,0,0,0,0,0,..,9,0,7,0,7,..,3,3,8,0,8,..,4,0,4,0,4,..,5,3,8,0,8,..,20,0,20,0,20,..,4,0,4,0,4,..,13,0,11,3,14,..,7
20203,5147,..,..,..,..,5147,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,5,0,5,0,5,..,8,0,5,0,5,..,8,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,14,0,14,0,14,..,3
20301,8773,..,..,..,..,8773,..,0,0,0,0,3,..,4,5,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,4,..,0,0,0,0,0,..,8,0,8,0,9,..,15,0,17,0,17,..,12,0,12,0,12,..,8,0,8,0,8,..,18,0,18,0,18,..,7,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,14,0,14,..,36,0,43,0,42,..,3,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,11,0,16,0,16,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,0
20302,73887,..,..,..,..,73887,..,71,0,71,0,73,..,302,59,367,8,370,..,12,0,12,0,12,..,152,44,194,3,198,..,638,170,803,3,808,..,57,23,77,0,77,..,851,237,1083,3,1087,..,822,135,961,13,973,..,163,6,171,3,173,..,131,6,138,0,139,..,284,4,285,3,292,..,320,36,357,3,360,..,62,3,61,0,61,..,300,7,304,3,310,..,377,31,408,3,411,..,118,6,127,0,127,..,138,10,148,0,148,..,176,5,187,7,186,..,1169,63,1233,9,1241,..,867,108,976,25,1000,..,90,3,90,0,90,..,48,20,68,0,68,..,415,72,488,8,489,..,69,5,71,0,71,..,172,29,205,0,207,..,152,22,178,0,174,..,100,17,113,0,114,..,15,0,20,0,20,..,311,50,365,5,369,..,165,3,167,0,167,..,83,0,88,0,90,..,188,0,191,0,191,..,65
20303,31449,..,..,..,..,31449,..,24,0,21,0,21,..,11,0,9,0,16,..,3,0,3,0,3,..,19,3,24,0,24,..,59,16,77,3,79,..,3,0,7,0,7,..,82,25,102,3,108,..,46,5,51,0,51,..,75,0,75,0,75,..,58,3,66,0,61,..,136,0,137,0,140,..,123,22,148,0,146,..,0,0,0,0,0,..,18,0,18,0,18,..,15,0,15,0,15,..,15,0,15,0,15,..,0,0,0,0,0,..,15,0,15,0,15,..,66,0,63,0,63,..,185,6,188,7,195,..,21,6,28,0,30,..,6,0,3,0,3,..,18,3,22,0,22,..,40,9,50,5,50,..,10,0,8,0,8,..,15,0,12,0,12,..,8,3,10,0,10,..,3,0,3,0,3,..,11,5,12,0,12,..,3,0,3,0,3,..,22,0,22,0,22,..,7,0,7,0,7,..,0
20401,23605,..,..,..,..,23605,..,8,0,8,0,8,..,25,0,25,0,25,..,3,0,3,0,3,..,29,15,48,0,48,..,73,56,124,0,126,..,44,21,61,0,61,..,150,86,233,0,235,..,15,0,13,0,13,..,20,0,21,0,21,..,26,0,26,0,26,..,76,0,76,0,76,..,57,5,56,0,56,..,4,0,4,0,4,..,25,0,24,0,24,..,37,4,42,0,40,..,6,0,6,0,6,..,9,0,9,0,7,..,5,0,5,0,5,..,83,3,86,3,87,..,128,7,131,5,136,..,23,3,29,0,29,..,12,3,12,0,12,..,10,0,12,0,12,..,26,0,28,0,28,..,6,0,3,0,3,..,10,0,10,0,10,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,25,0,23,0,23,..,7,0,7,0,7,..,28,4,31,0,31,..,11
20402,19828,..,..,..,..,19828,..,6,0,6,0,6,..,14,0,14,0,14,..,0,0,0,0,0,..,14,3,13,0,13,..,31,7,39,0,39,..,8,0,10,0,10,..,50,11,64,0,64,..,12,0,12,0,12,..,19,0,19,0,21,..,21,0,21,0,28,..,43,0,46,0,46,..,20,9,27,0,27,..,7,0,3,0,3,..,17,0,18,0,18,..,24,0,28,0,28,..,7,3,9,0,9,..,9,0,9,0,9,..,26,0,25,0,25,..,85,5,93,0,93,..,246,34,279,0,282,..,14,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,8,0,8,0,8,..,6,0,10,0,10,..,9,0,16,0,16,..,10,0,10,0,10,..,8,0,8,0,5,..,19,3,18,0,18,..,3
20403,30312,..,..,..,..,30312,..,20,0,20,0,20,..,28,3,33,0,32,..,14,0,14,0,14,..,12,7,21,0,25,..,54,17,72,0,73,..,3,0,3,0,5,..,72,22,97,3,96,..,63,9,70,0,70,..,33,3,34,0,34,..,52,0,57,4,57,..,146,5,150,0,153,..,25,3,32,0,33,..,11,0,11,0,11,..,39,0,35,0,35,..,61,4,68,0,69,..,28,3,32,0,34,..,21,0,22,0,22,..,107,32,136,0,143,..,263,44,307,3,312,..,270,29,297,12,307,..,15,3,19,0,19,..,8,3,12,0,12,..,3,0,3,0,3,..,4,0,3,0,3,..,10,0,8,0,8,..,18,0,20,0,20,..,7,0,7,0,7,..,0,0,0,0,0,..,28,5,35,0,31,..,36,0,32,0,32,..,5,0,5,0,5,..,47,4,53,0,53,..,11
20501,21132,..,..,..,..,21132,..,16,0,16,0,16,..,23,4,24,0,24,..,3,0,3,0,3,..,12,3,14,0,14,..,34,26,64,0,64,..,3,0,9,0,9,..,50,32,77,0,77,..,26,7,29,0,29,..,57,0,57,0,57,..,20,0,20,0,20,..,54,0,59,0,59,..,33,4,35,0,39,..,6,0,6,0,6,..,7,0,7,0,7,..,32,0,33,0,33,..,27,3,29,0,29,..,6,0,6,0,6,..,7,0,7,0,7,..,82,4,91,0,91,..,128,17,141,3,146,..,13,0,17,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,10,0,10,..,4,0,4,0,4,..,17,3,25,0,25,..,17,0,13,0,13,..,5,0,5,0,5,..,11,3,17,0,17,..,13,0,13,0,13,..,3,0,3,0,3,..,5,0,5,0,5,..,0
20502,19519,..,..,..,..,19519,..,18,0,18,0,18,..,6,0,6,0,6,..,3,0,3,0,3,..,18,6,25,0,25,..,32,22,52,0,55,..,4,0,4,0,4,..,52,26,83,0,83,..,3,0,5,0,5,..,34,0,35,0,38,..,16,0,19,0,20,..,80,4,80,0,80,..,28,5,36,4,38,..,0,0,0,0,0,..,15,0,15,0,14,..,18,0,20,0,20,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,45,0,44,0,46,..,92,4,101,9,106,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,18,0,18,..,3,0,7,0,7,..,0,0,0,0,0,..,9,0,9,0,9,..,10,0,8,0,8,..,3,0,3,0,3,..,16,0,17,0,19,..,12
20503,26564,..,..,..,..,26564,..,12,0,12,0,12,..,13,0,13,0,16,..,0,0,0,0,0,..,21,7,27,0,25,..,38,18,59,0,60,..,9,0,9,0,9,..,62,25,93,3,91,..,16,0,17,0,17,..,76,3,74,0,76,..,34,0,37,0,37,..,81,3,81,0,83,..,55,7,67,3,67,..,5,0,5,0,5,..,22,0,20,0,20,..,20,6,23,0,23,..,12,0,17,0,17,..,0,0,0,0,0,..,18,3,20,0,20,..,71,11,78,0,78,..,236,24,262,5,270,..,22,0,23,0,23,..,5,3,15,0,15,..,4,0,4,0,4,..,21,0,22,0,22,..,3,0,4,0,4,..,9,0,13,0,13,..,9,0,9,0,13,..,3,0,3,0,3,..,10,0,10,0,10,..,9,0,9,0,9,..,3,0,3,0,3,..,15,0,15,0,15,..,0
