SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
12601,0,0,0,5,0,5,0,0,0,13,3,19,24,98,77,72,44,11,4,343,3,7,26,94,22,27,16,3,0,195,0,4,7,24,10,3,0,0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,3,0,0,0,17,3,32,16,29,14,17,10,3,0,131,4,0,9,39,42,25,4,0,0,132,0,0,0,3,8,4,0,4,0,24,0,3,0,12,6,5,0,0,0,26,13,39,46,145,95,66,42,38,22,502,29,54,76,199,92,77,72,58,29,682,1336,3046,3501,5976,3158,2850,1922,1035,438,23273,3,0,0,3,0,0,0,0,0,8,1098,2374,2215,2022,1433,1278,1042,781,473,12715,0,4,3,34,5,0,4,0,0,50,0,0,0,0,3,0,0,0,0,4,0,0,3,3,3,0,0,0,0,15,3,3,4,12,13,8,7,3,3,50,0,0,0,3,3,0,3,0,0,17
12602,0,0,0,19,14,15,12,8,3,69,4,15,36,229,77,90,63,33,7,567,3,17,41,177,29,24,14,7,0,307,3,4,34,85,25,10,3,3,0,169,0,4,3,8,8,11,13,6,0,54,0,0,0,37,24,16,14,12,0,102,15,41,45,96,53,21,13,3,0,295,7,15,56,187,75,64,23,16,3,432,0,0,0,11,15,8,4,6,3,60,0,0,14,39,9,7,3,0,0,70,51,112,182,932,370,250,197,152,73,2319,155,231,381,983,397,322,243,179,108,2994,4122,7416,9375,20792,8172,6776,4796,2755,1355,65567,0,0,0,40,35,31,11,7,3,125,3448,5556,5067,7567,3828,3095,2160,1582,1394,33706,0,9,44,119,13,4,0,0,0,188,0,0,3,17,9,10,3,4,0,49,0,0,10,18,7,3,6,0,0,47,0,3,15,56,18,14,15,0,0,118,0,0,4,37,15,16,17,6,0,99
12701,0,0,4,47,57,41,36,16,0,213,0,3,4,22,15,14,4,0,0,72,0,4,3,13,7,0,0,0,0,27,0,0,20,95,11,13,4,0,0,145,0,0,4,47,55,57,41,5,0,212,0,0,11,26,42,17,5,0,0,107,3,3,17,29,10,0,0,0,0,73,8,37,77,677,458,371,106,27,10,1767,0,0,0,8,0,3,7,0,0,16,0,18,18,28,24,3,0,0,0,91,13,82,174,913,723,589,405,131,30,3059,235,492,487,1034,530,377,279,141,35,3599,4087,8232,7770,14328,6774,5186,2988,1320,312,51000,0,0,11,19,5,3,0,0,0,35,3472,6804,5691,7290,2459,1498,786,535,120,28645,0,0,7,34,3,4,0,0,0,51,0,0,3,80,39,29,19,10,0,188,0,0,50,295,137,120,47,18,6,667,0,3,10,9,4,6,0,0,0,33,0,0,8,110,113,86,57,12,7,386
12702,0,0,10,49,68,93,102,73,14,406,0,6,6,22,11,13,20,8,3,89,0,3,6,17,3,12,4,0,0,49,3,28,73,380,47,45,5,0,0,580,0,3,0,43,71,112,99,35,6,369,11,15,21,49,80,51,44,21,0,287,0,18,21,39,5,6,7,0,0,102,68,264,808,3914,3398,2857,1038,355,163,12857,0,0,0,0,0,0,3,7,4,13,0,8,8,7,3,0,0,0,0,22,78,342,497,1683,1301,1165,925,491,118,6605,287,602,653,1235,709,649,476,270,97,4972,5696,12370,14292,23160,12495,11365,7070,3712,1250,91412,0,5,17,35,12,4,0,3,0,74,4828,9276,8790,7366,2444,2027,1027,663,305,36730,0,0,0,16,3,0,0,0,0,19,0,3,23,146,99,100,42,38,15,465,13,46,212,1405,881,808,363,173,81,3989,0,0,6,12,5,3,0,0,0,31,0,3,14,181,164,197,187,69,23,838
12703,0,0,3,93,63,66,54,21,3,306,3,18,15,61,43,48,28,9,3,229,0,0,8,10,0,0,8,0,0,31,0,9,16,69,13,10,3,0,0,117,0,0,25,107,73,71,62,14,3,359,3,10,18,73,80,26,17,9,0,240,3,15,7,38,13,9,3,0,0,91,9,31,90,457,321,263,81,31,7,1290,0,3,0,6,3,5,3,0,0,21,0,9,35,35,32,3,0,0,0,112,47,206,319,1143,664,505,363,148,52,3451,354,525,632,1546,627,501,320,182,62,4739,4804,8594,8177,17352,7658,5666,3625,1783,546,58200,0,0,18,57,10,9,0,3,0,97,4058,6467,5053,7106,2447,1731,1282,706,372,29232,3,11,19,177,47,24,5,0,0,291,0,5,37,202,123,98,54,23,3,539,0,3,16,130,44,46,21,11,3,275,4,3,3,14,3,0,4,0,0,37,0,3,6,64,79,62,54,21,4,292
12801,0,0,0,5,8,9,4,8,0,34,0,0,0,10,4,8,7,0,0,24,0,3,0,9,0,3,3,0,0,24,0,8,15,21,5,0,0,0,0,52,0,0,3,27,34,35,19,13,0,133,0,0,0,15,8,11,9,0,0,40,3,13,17,61,38,16,13,3,5,175,0,0,3,19,14,12,17,3,0,68,0,3,3,17,23,16,15,5,0,83,0,6,0,19,9,3,3,0,0,37,16,68,69,462,225,170,172,80,36,1290,121,234,265,840,369,381,298,189,106,2789,3479,6795,6286,13935,7382,6620,4853,2859,1278,53481,0,0,0,0,0,0,0,0,0,0,2988,5798,5345,10581,5314,4808,3561,2487,1682,42568,0,0,0,13,3,0,0,0,0,17,0,0,0,20,12,8,3,3,0,52,0,0,0,13,5,7,3,0,0,31,0,6,12,66,31,21,7,4,3,149,0,0,3,17,20,12,18,5,3,85
12802,0,0,0,4,16,13,7,5,4,48,0,0,3,11,13,12,11,0,0,46,0,0,0,9,0,3,0,0,0,16,3,6,5,26,11,0,0,0,0,59,0,0,0,22,41,47,44,7,3,171,0,0,0,7,7,5,0,0,0,20,3,17,15,37,35,21,16,3,0,154,0,4,3,31,16,28,7,0,3,89,0,0,5,17,21,8,11,3,3,68,0,0,3,14,8,0,4,3,0,31,11,55,65,366,203,181,148,75,27,1119,62,173,165,448,278,254,194,110,55,1738,3561,7560,6923,13353,7260,6621,4707,2105,843,52930,0,0,0,3,0,0,0,0,0,3,3235,6748,5803,10899,5551,5025,3436,1654,1095,43439,0,3,3,19,3,0,0,0,0,27,0,0,0,15,6,11,3,4,0,40,0,0,0,4,3,3,3,0,0,9,0,7,9,56,23,11,11,3,0,114,0,0,4,19,22,16,15,7,0,79
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,11,10,7,12,27,25,22,48,16,3,171,0,0,0,0,0,0,0,0,0,0,3,11,8,24,12,21,22,15,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19999,0,0,0,3,3,3,3,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,9,28,0,0,0,0,0,35,0,0,3,15,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,3,0,0,0,14,5,0,19,10,0,7,8,3,0,44,0,0,10,9,11,10,0,0,0,38,0,0,7,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,4,8,26,99,38,33,20,5,0,235,15,28,173,604,222,172,121,35,8,1379,188,202,1031,2882,1148,986,719,162,32,7351,0,0,0,0,0,0,0,0,0,0,110,139,407,848,383,470,287,59,27,2726,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,11,11,3,0,0,0,0,24,0,0,0,9,3,0,3,0,0,12
20101,0,0,0,0,0,8,6,9,0,19,0,7,3,35,7,4,5,0,0,62,0,0,3,23,0,0,0,0,0,21,0,10,13,10,5,0,0,0,0,35,0,0,0,0,3,0,3,0,0,5,0,0,0,3,3,0,0,0,0,13,0,20,9,30,17,20,19,3,0,123,3,0,7,17,7,3,0,0,0,37,0,0,0,6,0,6,8,9,4,41,0,0,3,10,0,3,3,0,0,21,7,42,64,129,57,54,28,40,15,434,190,292,427,826,470,411,434,238,96,3383,3493,6750,7299,12563,6289,5803,4598,2372,801,49961,0,0,0,0,0,0,0,0,0,0,3029,5915,6355,11095,5794,5348,3979,2304,1255,45073,0,3,3,19,0,0,0,0,0,26,0,0,0,0,0,3,3,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,3,23,9,5,3,0,0,43,0,0,0,3,3,0,3,0,0,12
20102,0,0,0,0,4,11,3,4,3,27,0,0,0,5,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,3,8,3,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,7,9,11,10,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,18,0,0,0,3,0,3,0,0,0,7,0,8,9,29,44,36,41,18,3,185,38,115,122,223,228,257,206,97,40,1327,694,1771,1366,2662,2164,2353,1930,778,233,13951,0,0,0,0,0,0,0,0,0,0,647,1577,1095,2365,1752,1754,1219,488,258,11157,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,0,19,0,0,0,0,4,0,0,0,0,7
20103,0,0,0,0,0,8,3,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,0,0,21,0,3,0,0,0,4,0,0,0,9,0,0,0,0,5,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,4,11,16,16,25,15,3,100,27,81,70,194,155,211,221,124,51,1133,604,1507,1259,2350,1765,2156,2021,950,263,12887,0,0,0,0,0,0,0,0,0,0,559,1311,1061,1952,1413,1551,1327,666,325,10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
20201,0,0,0,0,3,0,3,3,0,8,0,15,6,30,14,11,6,3,3,84,0,0,0,16,0,0,0,0,0,17,11,73,65,28,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,6,4,16,12,16,14,0,0,65,0,6,4,18,4,0,0,0,0,33,0,4,3,3,3,5,3,0,0,25,0,3,3,3,4,0,0,0,0,13,3,23,46,70,35,36,33,21,3,265,176,346,375,793,463,453,383,249,117,3347,3157,6213,6414,11353,5513,5384,4192,2352,886,45463,0,6,5,14,0,0,0,0,0,28,2798,5187,5816,10155,5051,5047,3791,2289,1294,41426,0,3,0,15,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,7,20,6,3,3,0,0,49,0,0,0,3,0,0,0,0,0,5
20202,0,0,0,0,6,3,4,8,0,19,0,0,0,9,4,8,0,3,0,17,0,0,8,52,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,4,0,16,10,16,10,3,0,72,0,0,7,26,13,0,0,0,0,54,0,0,0,9,10,3,8,4,0,33,0,0,0,0,4,0,0,0,0,5,0,14,10,53,50,39,39,25,6,223,85,174,168,377,348,368,330,175,73,2093,1239,2923,2399,4740,3484,3727,3068,1386,433,23406,0,0,0,0,0,0,0,0,0,0,1148,2551,1911,3882,2940,2863,2217,1033,459,19016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,20,3,6,0,3,0,31,0,0,0,0,8,0,0,0,0,6
20203,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,7,10,0,39,16,79,46,118,96,110,112,50,19,649,286,702,530,996,835,1078,876,383,141,5828,0,0,0,0,0,0,0,0,0,0,264,608,483,831,685,750,520,309,147,4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
20301,0,0,0,0,8,3,4,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,12,12,19,14,8,0,66,32,66,58,154,118,132,80,32,11,678,645,1538,1143,2198,1403,1312,931,349,97,9609,0,0,0,0,0,0,0,0,0,0,595,1356,872,2038,1142,922,601,232,111,7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302,0,0,0,15,48,52,60,51,4,236,3,12,47,92,22,12,14,5,0,204,0,7,4,11,4,0,0,0,0,25,7,84,60,44,3,3,0,0,0,196,0,3,4,29,57,94,79,49,7,311,0,3,3,25,28,9,7,4,0,80,5,26,23,79,37,27,24,0,3,222,0,8,44,106,58,34,6,0,0,265,0,0,3,23,21,16,24,10,4,108,0,3,3,35,11,12,3,0,0,73,24,92,179,403,170,223,222,191,92,1598,282,550,708,1456,878,781,693,455,218,6018,5986,11299,13023,24174,11712,10562,8215,4511,1845,91328,4,26,60,82,28,8,5,0,0,218,5252,9478,10747,19207,9533,8386,5953,3404,2072,74042,0,3,4,26,3,0,0,0,0,42,0,0,13,50,61,45,27,21,3,220,0,0,3,10,7,12,0,0,0,31,7,8,17,54,21,13,3,3,0,128,0,0,0,3,3,9,3,0,0,24
20303,0,0,0,0,0,6,9,4,0,19,0,3,0,6,4,5,4,0,0,21,0,0,0,0,0,0,0,0,0,4,0,6,3,4,3,0,0,0,0,12,0,0,0,0,0,8,3,3,0,16,0,0,0,0,6,0,3,0,0,12,5,21,9,21,19,21,21,7,0,122,3,3,0,3,0,0,0,0,0,14,0,3,0,12,7,6,11,4,0,49,0,5,0,10,0,3,0,0,0,21,12,25,6,75,30,53,54,42,9,304,101,202,177,485,287,385,377,205,77,2297,2318,4881,3558,7567,4376,4913,4443,2098,723,34873,0,3,3,0,0,0,0,0,0,7,1887,4192,2839,6875,3934,4231,3415,1658,825,29858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,3,46,13,10,7,5,3,91,0,0,0,3,3,4,3,0,0,13
20401,0,0,0,0,3,3,0,5,0,8,0,0,0,5,0,0,0,0,0,9,0,0,3,8,0,0,0,0,0,12,0,0,10,4,3,0,0,0,0,20,0,0,0,0,3,3,4,0,0,10,0,0,0,0,7,0,0,0,0,10,3,5,8,18,5,9,0,6,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,4,0,0,15,0,0,0,0,5,0,0,0,0,4,0,9,13,32,24,38,57,39,17,224,87,181,240,531,382,499,416,202,88,2627,1454,3228,3101,5320,3615,4214,3762,1694,565,26952,0,0,0,0,0,0,0,0,0,0,1247,2816,2294,4503,2932,3197,2524,1273,576,21355,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,18,11,5,3,3,0,36,0,0,0,0,3,0,3,0,0,4
20402,0,0,0,0,0,3,3,0,0,11,0,6,3,13,3,3,3,0,0,26,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,7,6,4,11,3,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,15,0,0,0,5,0,0,0,0,0,8,0,7,7,24,11,26,38,22,13,146,94,161,165,343,256,332,304,163,77,1895,1227,2835,2450,4404,2990,3340,2920,1535,605,22303,0,0,0,0,0,0,0,0,0,0,1073,2525,2096,4103,2755,2928,2287,1343,755,19862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,0,0,0,3,6,4,3,3,0,22,0,0,0,0,0,0,0,0,0,0
20403,0,0,0,0,3,10,6,4,6,32,0,4,5,20,4,3,4,0,0,41,0,0,0,14,0,0,0,0,0,12,0,5,0,7,0,0,0,0,0,11,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,19,11,12,23,0,0,79,0,0,0,6,3,0,0,0,0,15,0,3,0,3,11,13,6,0,3,37,0,0,3,3,0,4,0,0,0,18,7,34,38,93,73,65,85,63,18,473,127,251,294,617,399,445,324,184,72,2715,2159,4609,4408,7801,4719,4871,3752,1761,587,34667,0,0,0,0,0,0,0,0,0,0,1945,4047,3378,6841,4022,4023,2736,1360,683,29041,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,5,0,4,0,17,0,0,0,4,0,0,0,0,0,4,3,0,3,16,4,8,3,3,0,46,0,0,0,3,0,0,0,0,0,7
20501,0,0,0,0,3,3,3,6,0,13,0,3,0,20,4,4,4,3,0,44,0,0,4,16,0,0,0,0,0,21,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,4,3,9,8,7,19,0,0,55,0,0,0,7,6,0,0,0,0,6,0,0,3,0,3,6,12,4,0,22,0,0,3,8,0,3,0,0,0,17,0,6,13,44,35,30,38,31,7,198,83,173,171,356,287,291,270,153,50,1837,1487,3231,2839,5098,3108,3226,2801,1430,405,23621,0,0,0,0,0,0,0,0,0,0,1361,2877,2432,4669,2664,2662,2044,998,524,20220,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,0,0,0,3,3,8,3,0,3,17,0,0,0,5,0,0,0,0,0,10
20502,0,0,0,0,0,5,3,0,0,13,0,0,0,15,0,7,0,6,0,21,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,5,17,4,0,30,0,3,4,12,5,3,0,0,0,29,0,0,0,3,6,4,6,3,0,20,0,0,3,0,0,0,0,0,0,11,0,6,7,31,20,34,46,39,12,206,69,177,189,380,304,356,453,206,86,2221,1108,2502,2132,3881,2726,3470,3917,1879,560,22174,0,0,0,0,0,0,0,0,0,0,1017,2206,1743,3406,2443,2856,2547,1299,577,18096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,3,3,0,22,0,0,0,0,0,3,0,0,0,3
20503,0,0,0,0,0,4,0,5,0,17,0,5,0,13,3,3,12,0,0,32,0,0,0,3,0,0,0,0,0,5,7,5,9,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,4,14,3,7,18,7,0,55,0,0,3,12,4,0,0,0,0,26,0,0,0,0,4,6,10,9,0,33,0,0,0,4,0,4,3,0,0,8,4,3,18,40,38,33,57,37,13,245,96,220,174,459,409,467,476,263,108,2672,1727,3626,2842,5612,4039,4650,4577,2221,752,30038,0,0,0,0,0,0,0,0,0,0,1425,3274,2369,5010,3219,3788,3206,1556,812,24660,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,3,0,10,15,6,7,0,0,42,0,0,0,8,0,4,4,3,0,14
20504,0,0,0,4,0,5,6,11,0,26,0,3,3,25,5,11,3,0,0,59,0,3,0,0,0,0,0,0,0,8,0,6,3,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,4,5,15,18,7,3,3,0,56,0,0,0,12,5,3,0,0,0,26,0,0,0,3,7,8,8,3,3,24,0,0,0,4,5,0,0,0,0,14,4,44,52,99,64,67,93,52,24,500,139,300,385,727,461,501,422,246,96,3271,2266,4530,4626,8355,4709,4944,3729,1883,655,35700,0,0,0,0,0,0,0,0,0,0,1938,3932,3945,7312,3898,3819,2393,1340,589,29160,0,4,0,15,0,0,0,0,0,24,0,0,0,3,0,4,0,3,0,13,0,0,6,5,0,0,0,0,0,16,0,3,4,6,7,6,3,3,0,36,0,0,0,4,3,3,0,0,0,9
20505,0,0,0,0,0,5,3,0,0,8,0,0,4,18,4,6,3,0,0,36,0,0,7,9,0,0,0,0,0,13,0,6,5,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,5,4,14,5,5,13,3,3,50,0,3,7,45,24,8,3,0,0,93,0,0,0,0,3,0,5,0,0,16,0,0,0,7,0,0,3,0,0,10,0,12,7,41,18,29,33,20,5,167,67,170,180,406,253,334,279,158,47,1903,1251,2668,2492,5037,2769,3195,2589,1228,395,21631,0,0,0,0,0,0,0,0,0,0,1106,2254,1912,3864,2345,2476,1736,935,469,17111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,5,0,0,5,8,3,3,3,0,0,25,0,0,0,0,0,3,0,0,0,5
20601,0,0,0,7,9,6,4,7,3,30,3,3,7,74,15,8,10,7,4,130,0,0,3,43,0,3,0,0,0,60,0,12,15,36,8,0,0,0,0,69,0,0,0,9,4,9,3,5,4,33,0,0,3,61,91,52,42,9,4,277,8,17,22,167,40,11,15,0,0,271,0,16,21,100,33,48,15,7,0,242,0,0,0,16,3,0,7,3,0,30,0,0,3,16,0,3,0,0,0,19,12,48,122,692,155,108,118,51,28,1329,110,162,319,1160,328,238,153,143,59,2681,2363,3666,5263,17466,5058,3459,2215,1561,667,41727,0,0,0,8,0,0,0,0,0,10,2062,3127,4291,11283,3466,2244,847,387,294,27999,0,12,7,54,6,3,0,0,0,77,0,0,0,21,4,5,5,6,0,40,0,0,3,6,0,0,0,0,0,17,3,0,13,105,14,11,3,0,0,144,3,3,4,40,8,8,3,0,4,75
