SA3_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
10304,0,0,0,4,13,23,55,61,3,17,10,3,0,3,5,202,0,0,0,0,0,11,3,20,0,8,13,0,0,0,0,54,0,0,0,0,0,7,6,17,0,3,4,0,3,3,0,51,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,14,16,129,229,344,102,90,108,59,8,27,25,9,7,9,52,1219,0,3,3,15,3,17,16,14,4,8,3,0,3,0,4,102,0,0,0,0,7,5,5,9,3,0,0,3,3,0,3,46,0,0,0,0,4,3,30,34,11,4,22,0,0,0,0,111,5,44,50,77,50,57,124,155,30,34,15,23,24,21,27,734,32,377,468,691,427,443,609,715,151,263,174,119,110,79,185,4850
10401,0,0,5,7,14,15,15,14,8,3,9,0,0,0,3,86,0,3,3,3,6,8,0,6,0,0,0,0,0,0,0,28,0,0,0,0,0,6,7,7,0,7,0,0,3,3,5,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,179,376,446,128,92,80,60,11,14,5,13,17,0,67,1502,0,3,10,24,11,8,12,15,6,4,4,3,3,5,0,116,0,0,0,0,0,0,0,9,4,3,0,0,0,0,10,31,0,0,3,0,0,6,7,10,0,4,0,0,0,0,0,29,0,38,49,98,58,47,36,30,3,4,11,3,14,3,23,424,28,395,600,797,443,376,323,287,58,75,52,65,57,30,195,3788
10402,0,3,15,36,46,28,78,91,11,8,0,4,11,11,4,348,0,0,3,0,0,4,3,11,3,0,0,0,0,0,0,23,0,0,0,0,10,10,23,27,11,6,12,13,9,11,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,16,29,352,721,1031,351,282,327,235,69,56,46,23,22,5,142,3684,0,7,8,40,53,34,50,41,10,10,9,6,6,0,12,279,0,0,0,3,4,10,3,8,0,3,0,8,5,0,0,51,0,0,0,3,13,6,18,3,3,0,3,0,3,0,0,57,6,76,144,233,129,151,232,341,70,154,149,141,179,115,91,2201,61,789,1316,1888,1236,1096,1293,1463,268,372,379,385,399,255,471,11678
10501,0,0,0,3,8,0,3,29,0,6,9,0,0,0,0,59,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,15,0,0,0,0,0,0,4,3,0,3,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40,48,58,22,21,13,16,3,4,3,4,3,0,16,251,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,10,0,10,32,74,25,20,12,55,11,24,4,11,6,0,26,306,5,84,132,200,123,129,124,240,55,63,48,47,28,14,72,1366
10502,0,0,0,0,4,3,7,12,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,65,18,20,14,13,0,4,5,0,0,0,15,226,0,0,0,0,4,6,4,4,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,16,9,14,16,17,0,4,3,0,6,0,6,113,9,100,94,126,69,86,92,121,22,37,34,20,31,10,57,909
10503,0,0,3,4,8,20,37,17,3,11,3,8,7,0,0,116,0,0,0,0,3,10,18,52,12,13,6,8,17,0,3,145,0,0,0,0,3,0,7,5,0,0,0,0,9,0,0,36,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,12,140,190,267,94,61,46,37,15,9,21,11,14,9,42,953,0,0,12,13,17,14,26,12,0,3,0,0,0,0,4,94,0,0,0,0,10,6,5,14,3,3,3,0,5,5,10,61,0,0,4,0,3,0,6,44,0,0,0,0,10,5,0,83,5,24,53,81,30,30,55,214,32,27,33,27,19,46,55,742,22,298,419,548,337,361,463,816,156,186,179,155,178,131,278,4522
10601,0,0,3,6,14,12,61,89,3,17,9,3,3,0,4,226,0,0,0,0,0,0,0,9,3,0,0,6,3,0,3,29,0,0,0,0,3,10,25,30,3,5,3,16,7,4,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,14,8,210,361,548,245,173,148,120,20,20,11,14,16,0,90,1978,0,3,6,16,18,18,34,22,8,7,6,5,3,8,8,153,0,0,0,0,4,4,5,4,0,3,3,7,0,0,7,42,0,0,0,3,6,3,13,3,3,0,0,0,0,0,0,32,3,51,55,112,71,58,71,59,3,21,3,11,12,3,62,599,23,499,619,961,696,621,696,681,150,143,86,113,82,35,359,5755
10602,0,0,0,8,18,23,68,111,12,16,18,11,11,0,3,305,0,3,0,0,7,6,0,10,3,0,3,6,3,0,0,38,0,0,0,0,6,5,20,14,3,6,9,3,0,4,5,68,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,6,23,157,268,383,226,165,167,156,37,13,21,25,13,11,52,1706,0,3,3,12,21,16,31,23,4,15,0,5,12,0,0,136,0,0,0,0,8,6,11,10,0,5,3,10,0,0,0,51,0,0,0,0,6,5,23,59,3,7,3,0,6,0,0,113,3,46,47,92,83,57,125,76,18,25,29,17,19,9,26,675,30,494,511,726,689,640,854,937,196,174,170,146,119,60,174,5922
10603,0,3,10,14,48,35,55,87,10,12,6,7,0,0,0,290,0,0,3,0,0,7,0,0,0,0,0,0,0,0,5,17,0,0,0,0,4,6,33,15,5,3,8,8,0,5,9,102,0,0,4,12,4,0,0,0,0,0,0,0,0,0,0,15,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,14,26,374,604,909,397,214,282,279,46,37,41,27,16,5,115,3381,0,3,8,17,21,13,49,34,6,9,9,6,5,8,8,187,0,0,0,3,7,3,4,15,0,0,3,0,0,0,3,41,0,0,3,0,7,4,4,12,3,0,0,3,0,0,0,39,5,72,101,229,120,84,81,84,12,15,7,20,16,3,35,887,46,832,1135,1623,1019,733,860,799,152,121,114,115,94,56,325,8036
10604,0,0,0,4,9,6,14,37,10,0,0,0,0,0,0,84,0,0,0,0,0,8,0,8,0,7,3,0,0,0,0,31,0,0,0,0,0,4,4,10,3,0,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,47,102,175,43,35,47,32,15,9,22,8,13,8,29,575,0,0,0,4,4,9,8,7,0,0,4,0,3,0,9,45,0,0,0,0,3,0,0,3,0,3,5,0,20,0,11,55,0,0,0,3,3,0,9,19,0,0,3,0,0,0,0,41,0,9,6,36,12,18,27,62,10,14,13,10,19,0,24,265,6,112,154,310,183,209,255,358,94,99,130,75,118,51,181,2323
10701,0,4,5,10,14,3,38,16,4,3,0,0,0,0,0,95,0,0,0,7,9,17,9,19,0,3,0,0,3,0,0,69,0,0,0,3,8,13,37,31,3,3,5,0,6,0,3,125,0,3,164,1080,234,160,80,48,0,3,4,5,4,0,67,1866,0,0,0,56,34,35,19,5,0,0,6,0,0,0,11,167,20,460,845,1724,394,190,132,104,18,27,28,7,14,4,178,4139,0,0,7,22,15,17,33,37,13,6,8,0,6,15,4,178,0,0,0,0,115,43,24,22,4,8,5,3,0,3,6,240,0,0,0,0,0,0,13,10,0,3,0,0,0,0,0,29,5,85,402,1038,354,348,252,184,26,41,74,154,67,68,140,3231,35,1143,2675,4776,1674,1368,1255,900,142,185,272,255,150,137,702,15671
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,15,29,43,22,81,80,16,12,7,0,15,0,5,319,0,0,3,0,7,9,6,5,0,0,3,0,0,0,4,35,0,0,0,0,3,17,46,33,3,6,6,6,13,3,15,155,0,0,55,536,92,66,21,10,0,4,0,0,4,0,37,830,0,0,0,64,23,33,16,7,0,3,0,0,3,0,8,163,13,409,1212,2023,471,275,286,251,44,35,45,40,14,3,205,5324,0,7,6,29,21,25,29,33,0,0,5,11,15,3,8,208,0,0,0,3,45,21,11,13,0,6,3,0,3,0,3,113,0,0,0,3,0,7,16,4,0,0,0,0,0,0,5,40,4,104,546,743,284,237,139,94,15,22,25,29,24,15,109,2382,27,1060,2839,4123,1469,1184,1175,956,163,197,159,164,143,69,625,14353
10704,3,0,10,24,79,55,162,76,11,12,13,12,4,3,7,467,0,0,5,18,14,28,21,26,3,10,25,26,21,32,10,241,0,0,0,4,14,38,78,133,29,17,33,39,28,21,27,470,3,9,145,606,64,94,42,19,0,3,0,3,0,0,40,1035,0,0,0,187,55,65,32,10,4,0,15,0,3,3,10,388,52,589,1021,1759,577,422,610,423,75,101,87,74,62,37,183,6069,0,8,6,61,43,59,99,89,21,33,11,20,24,7,25,506,0,0,3,4,200,92,52,52,8,31,35,61,73,78,17,698,0,0,0,0,18,5,17,12,3,5,11,0,4,6,4,88,4,180,415,734,410,469,655,598,113,141,204,343,274,224,170,4935,92,1817,3183,4491,2369,2355,3260,2748,670,914,1177,1496,1548,1099,1028,28251
10801,0,0,4,4,19,9,23,9,0,0,3,0,0,0,0,82,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,3,6,0,4,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,14,196,316,424,129,72,97,32,5,4,0,3,10,3,67,1377,0,0,3,16,5,0,5,4,3,3,3,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,53,53,89,37,27,34,26,10,0,6,3,4,0,15,366,32,446,560,735,347,260,290,151,34,44,37,22,39,18,152,3157
10802,0,0,7,17,20,12,14,4,0,0,0,3,0,3,5,81,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,18,0,0,0,3,3,4,9,5,3,5,3,10,0,3,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,189,398,517,125,73,72,39,11,8,3,4,5,0,76,1537,0,3,5,24,9,14,10,11,0,0,0,4,7,3,3,91,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,29,74,111,43,46,44,26,3,10,11,13,19,9,27,462,32,393,660,879,441,361,300,205,51,61,40,56,72,40,228,3815
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,14,0,3,7,3,10,3,12,3,3,3,3,0,0,0,4,60
