SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
12601,905,161,184,202,226,256,128,83,3196,0,0,0,0,0,0,0,0,0,0,0,746,542,987,175,205,224,239,270,143,103,3628,376,120,105,18,15,18,20,15,9,14,709,839,845,601,91,99,120,102,128,71,35,2932,27,80,98,15,20,13,35,34,26,18,362,4,6,3,0,0,0,0,0,0,0,12,865,926,699,108,119,131,133,165,94,55,3302,0,0,0,0,0,0,0,0,0,3,3,1245,1044,806,126,136,149,148,184,106,68,4018,660,123,54,5,12,10,4,6,3,5,883,1549,392,196,30,34,19,13,20,8,22,2286,196,87,92,14,18,12,22,10,15,17,488,12,0,0,0,0,0,0,0,0,0,22,1761,479,289,45,56,34,26,31,26,43,2795,0,0,0,0,0,0,0,0,0,0,3,2418,601,349,51,69,46,39,39,31,48,3683,673,34,11,0,0,3,0,4,0,16,744,1517,105,46,9
12602,3640,632,833,989,1110,1146,604,301,12421,3,0,3,0,0,0,0,3,0,13,24,2084,1934,3991,721,942,1076,1222,1248,673,362,14251,1140,434,319,62,48,44,36,26,18,44,2169,2449,1955,1668,319,299,253,292,298,145,112,7788,90,146,256,57,46,60,63,74,31,24,847,16,10,9,0,0,0,0,0,0,0,42,2552,2113,1928,373,348,318,357,374,175,135,8680,3,0,0,0,0,3,0,0,0,4,17,3699,2548,2250,440,397,362,391,404,199,183,10863,1741,232,111,28,20,10,20,10,8,54,2233,3620,745,394,61,64,49,45,37,10,61,5096,455,256,210,36,49,44,43,55,26,67,1239,18,3,5,0,0,0,0,0,0,3,35,4092,1008,610,95,112,92,93,98,39,136,6371,4,3,0,0,0,0,0,0,0,4,8,5842,1240,718,117,135,105,110,110,53,186,8606,1708,73,26,4,6,3,3,3,0,42,1879,3522,180,66,19
12701,1103,179,145,190,126,104,73,107,4792,3,0,0,0,0,0,0,0,0,3,9,2422,1038,1193,197,173,207,138,124,84,138,5704,773,122,88,3,7,9,18,8,3,27,1056,3243,1091,694,65,53,69,40,42,21,100,5415,386,194,175,35,22,43,25,24,21,28,944,37,12,7,0,0,3,0,0,0,0,63,3659,1290,869,105,75,111,71,68,46,131,6419,0,0,0,0,0,0,0,0,0,0,5,4435,1413,959,113,84,114,85,71,50,163,7477,985,71,48,8,3,3,7,9,0,51,1179,4164,481,250,29,16,30,27,18,11,106,5123,936,189,139,24,36,35,16,17,15,45,1441,45,3,4,0,0,0,0,3,0,0,53,5148,673,388,55,51,65,37,35,27,153,6622,4,0,0,0,0,0,0,0,0,0,3,6130,742,435,60,57,65,43,39,25,201,7806,888,36,20,0,0,0,6,0,0,43,1004,3491,199,90,16
12702,2995,577,666,913,693,588,346,341,12655,0,0,0,0,0,0,0,0,0,9,9,4208,2016,3110,602,693,957,713,627,356,395,13678,816,103,77,27,13,19,12,8,10,38,1127,6643,1515,1083,135,167,198,150,133,55,230,10313,1414,879,877,196,232,334,258,230,188,161,4769,60,19,12,3,0,3,4,6,3,16,120,8127,2419,1974,329,393,527,409,370,244,405,15206,0,0,0,0,0,0,0,0,0,3,8,8948,2522,2053,361,410,547,420,383,248,449,16341,1096,68,44,8,12,7,3,3,5,52,1293,8738,807,496,83,79,91,71,67,24,247,10704,4248,724,718,150,156,306,197,221,166,261,7150,91,10,7,0,0,4,3,3,3,9,125,13072,1536,1224,231,241,399,276,288,194,516,17981,11,4,0,0,0,0,0,0,0,10,16,14171,1608,1273,242,254,400,278,291,197,577,19291,1304,32,18,4,3,0,0,3,0,35,1406,7496,358,194,24
12703,2041,362,403,506,368,401,217,143,7432,0,0,0,0,0,0,3,0,0,4,14,2416,1359,2231,404,439,548,409,432,230,178,8645,741,176,148,26,24,23,18,18,12,30,1217,2906,1650,1610,172,188,183,162,109,55,93,7128,212,222,268,73,70,102,79,65,61,35,1170,27,13,10,0,0,0,0,0,0,7,63,3146,1883,1881,248,262,287,239,168,115,136,8370,3,0,3,0,0,0,0,0,0,3,8,3887,2061,2030,279,281,313,254,190,126,171,9592,1075,126,67,8,12,3,9,10,4,37,1348,4283,864,488,71,58,46,36,27,9,97,5991,577,239,210,49,32,97,72,50,44,33,1400,31,13,5,4,0,4,0,0,0,10,59,4893,1115,707,122,95,141,110,76,56,138,7449,9,0,3,0,0,0,0,0,0,11,17,5975,1241,774,132,103,152,113,83,58,189,8814,1054,53,22,0,4,4,4,0,0,38,1180,3532,295,131,24
12801,396,78,100,114,128,95,54,24,1471,0,0,0,0,0,0,0,0,0,0,0,617,351,653,148,164,189,203,136,83,55,2593,810,399,278,57,54,38,45,28,13,48,1768,558,388,368,57,61,46,51,38,15,27,1596,16,14,29,5,7,5,9,15,10,0,109,3,0,0,3,0,0,0,0,0,3,9,573,395,400,64,72,53,61,53,26,25,1718,3,0,0,0,0,0,0,0,0,0,3,1381,795,681,117,118,89,100,81,34,73,3488,1643,181,157,22,24,12,17,16,6,54,2133,1027,209,99,28,26,9,13,4,8,25,1440,81,34,30,9,3,4,9,12,6,4,196,3,0,0,0,0,0,0,0,0,0,12,1113,245,133,35,27,14,19,13,12,33,1643,3,0,0,0,0,0,0,0,0,3,5,2752,426,284,61,49,26,35,28,25,96,3782,1598,56,39,12,5,10,0,0,3,41,1770,1116,49,27,5
12802,364,54,82,82,53,48,31,17,1148,0,0,0,0,0,0,0,0,0,0,0,556,305,525,93,120,127,74,81,38,61,1976,816,401,286,47,26,32,19,11,4,29,1670,503,434,329,63,42,33,38,28,4,22,1496,15,13,31,0,8,9,3,3,0,6,82,0,3,0,0,0,0,0,0,0,0,4,514,450,360,63,44,43,43,30,9,21,1581,0,0,0,0,0,0,0,0,0,3,3,1332,854,645,109,74,73,59,39,10,56,3254,1764,274,133,17,12,28,3,6,3,40,2282,990,189,89,12,4,14,8,12,4,21,1340,67,24,17,0,3,0,0,3,0,6,125,3,0,0,0,0,0,0,0,0,0,8,1061,209,110,10,13,17,8,14,4,27,1472,0,0,0,0,0,0,0,0,0,3,3,2825,487,241,32,28,43,8,16,5,69,3755,1679,62,29,0,3,3,3,0,0,40,1829,1205,42,24,0
19797,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,3,11,10,0,0,0,0,0,0,0,0,3,10,5,0,0,0
19999,73,22,27,23,69,113,137,50,573,0,0,0,0,0,0,0,0,0,38,38,80,25,85,23,34,29,90,160,188,109,829,63,14,17,7,3,4,0,6,17,10,142,52,19,27,3,3,4,3,13,37,12,171,4,5,4,0,0,0,0,0,8,3,25,0,0,0,0,0,0,0,0,0,0,4,58,23,31,3,6,3,7,9,45,13,201,0,0,0,0,0,0,0,0,0,37,39,122,40,52,11,7,4,13,15,63,61,382,135,13,12,3,3,3,0,0,6,9,184,63,8,8,0,0,4,0,3,9,5,97,4,5,0,3,0,0,3,0,6,3,31,0,0,0,0,0,0,0,0,0,0,0,68,11,11,3,0,4,3,3,14,13,124,0,0,0,0,0,0,0,0,0,57,57,207,27,23,9,6,3,3,4,15,79,367,175,10,10,0,0,0,0,3,3,12,220,61,4,4,0
20101,424,60,101,75,59,78,39,16,992,0,0,0,0,0,0,0,0,0,0,0,195,134,508,91,140,108,78,112,57,28,1439,317,105,92,21,18,25,17,12,3,12,613,83,180,281,35,37,38,24,23,18,10,724,3,5,22,3,11,6,7,8,3,4,68,0,3,3,0,0,0,0,0,0,0,8,94,185,307,37,45,44,33,27,20,15,798,0,0,0,0,0,0,0,0,0,0,0,406,295,394,57,65,64,44,37,28,23,1414,653,89,55,8,19,3,7,8,3,29,862,155,88,81,17,7,6,9,3,5,5,379,9,16,19,4,3,0,0,0,3,3,52,0,0,0,0,0,0,0,0,0,0,0,166,101,103,18,6,10,7,5,10,6,432,0,0,0,0,0,0,0,0,0,0,0,814,185,163,26,28,13,12,13,11,40,1294,896,35,33,0,0,11,0,0,0,48,1024,201,29,27,3
20102,40,0,3,5,4,10,7,3,79,0,0,0,0,0,0,0,0,0,0,0,35,15,59,6,6,14,14,11,9,11,176,144,58,34,10,0,0,0,0,0,13,259,21,21,31,3,9,3,0,3,0,0,100,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,21,36,3,9,3,3,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,168,75,67,8,7,4,3,3,3,13,359,415,47,34,4,0,3,3,4,0,24,535,60,3,10,4,0,3,0,0,0,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,12,4,0,3,0,0,0,7,99,0,0,0,0,0,0,0,0,0,0,0,477,49,48,7,0,6,3,3,3,30,627,568,14,15,0,3,0,0,0,0,29,635,130,9,3,0
20103,28,3,8,9,11,5,0,0,69,0,0,0,0,0,0,0,0,0,5,5,9,8,35,3,8,9,14,10,0,8,107,72,14,12,3,0,0,0,0,0,3,110,21,11,13,0,0,6,3,0,0,3,64,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,22,11,15,0,0,6,5,0,5,3,67,0,0,0,0,0,0,0,0,0,3,3,99,24,28,4,0,10,5,5,5,14,182,252,16,10,0,0,0,3,3,0,13,302,27,3,11,0,4,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,5,12,0,4,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,15,15,276,22,20,0,3,0,3,3,3,26,365,396,3,8,3,0,0,0,3,0,19,434,64,6,0,0
20201,401,68,56,78,81,75,42,19,932,0,0,0,0,0,0,0,0,0,0,0,162,113,467,83,68,101,87,94,54,38,1249,239,97,92,19,8,11,3,9,3,23,503,62,106,235,40,30,28,25,20,12,13,573,0,3,47,11,8,12,7,11,4,4,113,0,0,0,0,0,0,0,0,0,0,0,67,110,282,49,32,39,37,29,17,19,688,0,0,0,0,0,0,0,0,0,0,0,299,206,374,63,44,47,39,43,24,40,1191,494,41,54,3,7,4,3,4,3,25,637,90,69,74,5,7,7,6,8,5,7,284,15,8,45,0,5,12,9,9,5,7,107,3,0,4,0,0,0,0,0,0,0,10,110,76,120,10,21,23,14,14,10,9,400,0,0,0,0,0,0,0,0,0,0,3,598,123,172,16,26,29,16,18,15,35,1039,624,24,19,0,3,5,9,3,6,23,711,114,25,14,3
20202,47,10,14,21,35,47,14,20,237,0,0,0,0,0,0,0,0,0,74,75,62,25,81,16,23,30,40,49,17,104,456,227,99,79,9,7,5,4,4,0,14,451,44,37,59,5,12,9,0,0,0,3,176,0,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,49,38,57,5,16,7,3,0,0,4,182,0,0,0,0,0,0,0,0,0,51,55,273,136,141,17,22,15,5,7,0,74,693,578,74,40,0,3,4,3,0,0,27,730,80,26,25,4,0,3,0,0,0,0,138,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,85,31,23,3,0,3,5,0,0,3,155,0,0,0,0,0,0,0,0,0,46,49,665,103,60,9,3,5,10,0,0,75,930,825,28,8,0,3,0,3,0,0,29,902,105,3,0,0
20203,9,0,3,0,3,3,3,4,22,0,0,0,0,0,0,0,0,0,0,0,4,3,10,5,3,3,3,3,3,4,42,19,9,3,0,0,0,5,0,4,0,35,3,3,19,4,3,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,20,4,3,6,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,26,9,22,5,3,6,8,0,5,0,76,73,3,0,0,3,3,0,0,0,5,92,11,0,10,5,3,0,4,0,0,0,34,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,10,5,4,0,4,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,85,4,14,5,9,3,3,3,3,5,130,148,0,3,0,0,0,0,0,0,10,163,18,0,3,0
20301,15,0,3,0,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,36,17,31,5,3,4,6,0,0,7,119,94,26,20,4,3,4,0,0,0,9,165,16,9,24,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,24,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,112,35,40,6,8,3,4,0,0,9,220,213,22,21,0,3,0,0,0,0,15,272,36,8,7,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,7,12,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,254,29,26,0,3,0,3,3,0,12,330,322,4,5,0,3,0,0,0,0,13,356,50,0,3,0
20302,1152,205,248,300,262,308,186,79,3253,0,0,3,0,0,0,0,0,0,78,88,693,395,1432,278,324,362,328,374,222,220,4627,793,292,282,66,42,43,27,27,12,45,1620,406,319,678,92,118,87,60,67,29,37,1893,24,27,80,18,29,38,23,25,19,12,291,7,0,12,0,0,0,0,0,0,0,16,433,347,771,108,139,130,85,88,49,48,2201,0,0,0,0,0,0,0,0,0,71,79,1228,640,1047,168,184,168,110,114,67,169,3896,1810,200,221,28,11,17,12,7,7,50,2370,811,225,254,30,24,23,27,22,16,29,1463,94,23,63,10,25,31,14,20,8,13,304,13,0,3,0,0,0,0,0,0,6,19,917,253,320,43,45,53,42,39,24,48,1784,4,0,0,0,0,0,0,0,0,46,48,2734,453,536,67,59,73,56,45,34,142,4205,2684,88,64,8,11,7,3,7,0,72,2947,1167,73,41,3
20303,112,13,16,23,16,21,11,6,253,0,0,0,0,0,0,0,0,0,0,0,143,69,220,37,38,55,31,33,15,31,670,392,168,176,43,26,32,15,15,10,31,901,68,64,89,18,8,14,4,7,0,5,290,0,7,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,71,70,96,18,14,14,4,14,0,5,304,3,0,0,0,0,0,0,0,0,0,3,464,239,263,62,41,47,25,32,8,36,1212,778,124,118,23,11,4,8,7,0,37,1112,96,24,49,7,11,4,3,0,0,4,196,3,3,3,0,0,0,3,3,3,3,22,0,0,0,0,0,0,0,0,0,0,0,95,32,55,7,11,4,5,3,3,11,223,0,0,0,0,0,0,0,0,0,0,0,878,156,174,25,27,11,16,9,4,43,1335,1155,36,23,0,4,6,4,0,0,46,1267,187,5,5,0
20401,91,11,26,24,28,28,15,24,288,0,0,0,0,0,0,0,0,0,0,0,80,51,142,25,33,41,37,40,25,31,498,169,57,45,14,3,0,11,10,4,17,340,33,34,58,20,13,6,3,3,3,6,182,0,3,5,0,0,0,0,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,33,35,60,22,13,6,3,5,6,5,196,0,0,0,0,0,0,0,0,0,0,0,197,97,108,35,18,14,12,21,11,26,533,528,41,40,6,3,0,0,0,3,24,636,83,11,24,10,0,6,7,0,4,4,145,8,4,3,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,98,9,24,7,3,4,7,3,4,6,172,0,0,0,0,0,0,0,0,0,0,0,627,48,63,17,6,4,7,3,9,25,808,759,26,13,0,5,3,3,0,3,28,843,134,3,4,0
20402,86,5,14,11,21,15,7,7,205,0,0,0,0,0,0,0,0,0,0,0,47,35,106,17,14,17,28,23,7,14,307,120,32,30,4,5,7,4,4,0,8,213,12,43,66,9,9,0,4,4,0,10,164,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,18,46,67,9,10,3,4,8,0,11,175,0,0,0,0,0,0,0,0,0,0,0,135,75,101,11,13,5,13,11,4,22,385,257,36,19,0,0,0,3,0,0,10,335,54,22,15,3,0,0,0,4,0,3,96,4,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,53,23,16,3,0,0,0,8,0,4,107,4,0,0,0,0,0,0,0,0,0,4,314,59,31,3,4,0,3,8,0,13,444,472,20,5,0,0,0,0,0,0,16,524,81,6,9,3
20403,184,30,42,39,43,45,28,9,472,0,0,0,0,0,0,0,0,0,3,3,124,61,230,37,53,49,57,49,34,29,734,254,67,58,14,11,4,6,4,4,18,441,64,61,164,18,30,19,16,12,14,6,415,0,0,10,8,4,3,3,5,3,3,35,0,0,3,0,0,0,0,0,0,0,3,61,64,180,30,34,18,19,14,15,11,450,0,0,0,0,0,0,0,0,0,10,9,318,137,238,43,50,20,24,21,14,36,903,572,82,56,8,7,5,7,0,3,35,778,107,27,47,4,5,10,3,3,0,11,217,4,3,11,3,3,0,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,4,113,32,55,11,12,9,3,3,3,12,257,4,0,0,0,0,0,0,0,0,14,14,689,119,112,20,18,14,10,3,8,61,1052,837,28,18,0,4,0,0,0,0,37,925,182,13,12,3
20501,103,13,10,9,21,21,9,14,247,0,0,0,0,0,0,0,0,0,0,0,93,53,146,19,31,14,28,29,7,27,450,204,63,41,4,11,4,4,3,0,8,351,57,43,58,6,3,6,7,4,0,10,191,3,5,5,0,3,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,60,41,66,6,6,6,7,4,0,10,208,0,0,0,0,0,0,0,0,0,0,3,255,106,103,13,17,15,9,9,3,22,560,479,51,46,10,10,3,3,0,0,21,621,84,14,30,4,7,3,0,0,0,3,150,3,0,3,5,0,0,3,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,90,18,30,4,7,3,4,4,0,8,168,0,0,0,0,0,0,0,0,0,0,0,566,71,74,14,12,6,9,3,0,33,790,714,30,21,3,3,3,0,0,0,19,791,129,5,3,3
20502,70,9,16,18,29,23,8,10,208,0,0,0,0,0,0,0,0,0,0,0,53,34,97,10,19,20,37,26,5,19,338,117,46,40,5,9,6,7,3,0,13,237,30,19,42,3,9,11,6,6,3,7,141,3,3,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,33,26,46,3,14,8,12,6,5,7,161,0,0,0,0,0,0,0,0,0,3,3,154,70,89,11,23,11,11,7,4,22,397,308,44,30,0,3,0,7,0,0,15,405,57,24,14,3,0,0,6,0,0,4,112,5,0,7,3,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,5,59,23,17,5,3,3,6,3,0,4,137,3,0,0,0,0,0,0,0,0,0,3,371,73,51,5,10,4,9,3,0,18,542,695,21,16,3,4,3,0,0,0,21,764,103,3,8,0
20503,132,19,23,27,24,25,9,13,309,0,0,0,0,0,0,0,0,0,0,0,109,58,198,29,34,39,36,29,13,20,558,245,64,62,16,10,8,9,0,0,14,431,41,48,65,10,8,11,9,5,3,3,197,3,4,7,0,3,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,45,52,67,10,15,7,10,4,3,4,223,0,0,0,0,0,0,0,0,0,0,3,294,115,136,28,21,19,13,8,4,17,654,650,66,36,4,10,8,5,0,4,37,820,96,20,31,7,3,5,7,4,3,8,174,7,0,7,3,0,0,3,3,3,5,30,0,0,0,0,0,0,0,0,0,0,0,102,26,38,8,3,3,5,8,8,10,208,4,0,0,0,0,0,0,0,0,0,3,756,86,71,16,12,8,10,4,12,47,1027,1178,29,19,10,0,0,7,8,0,38,1293,164,8,10,0
20504,194,23,41,48,42,41,17,16,495,0,0,0,0,0,0,0,0,0,0,0,137,80,245,30,48,57,51,52,27,28,753,244,46,56,13,5,11,11,9,3,11,410,68,76,159,16,30,13,21,11,10,11,415,4,8,17,3,0,0,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,78,80,177,18,28,10,25,11,6,16,452,0,0,0,0,0,0,0,0,0,0,0,323,131,229,27,35,23,39,20,14,30,865,541,39,52,8,3,3,5,0,3,37,697,155,57,66,5,7,8,4,11,3,8,323,14,10,21,3,0,0,4,6,0,3,54,0,0,0,0,0,0,0,0,0,0,7,163,69,84,6,9,6,6,17,3,19,387,0,0,0,0,0,0,0,0,0,0,0,712,108,142,17,10,10,12,17,7,55,1089,1038,31,28,10,3,7,0,3,0,38,1160,297,21,13,4
20505,88,15,20,23,28,33,12,17,267,0,0,0,0,0,0,0,0,0,88,88,76,39,137,23,34,27,35,44,15,113,539,113,39,37,8,7,13,3,6,0,12,240,28,24,76,5,9,16,7,15,4,8,192,0,0,3,3,8,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,28,28,75,10,13,16,14,11,5,8,211,0,0,0,0,0,0,0,0,0,85,84,143,62,113,20,19,33,14,21,11,101,535,321,31,45,6,10,8,5,3,0,22,457,62,7,17,4,3,0,3,8,3,8,111,7,3,4,0,3,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,4,69,13,19,4,7,4,3,10,4,8,137,0,0,0,0,0,0,0,0,0,39,45,395,42,66,8,11,13,8,15,3,70,632,591,17,17,3,0,4,3,4,0,33,672,99,10,3,0
