SA2_MAINCODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
127021516,0,0,0,0,0,0,0,0,0,9,0,0,4,5,11,25,32,40,12,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,25,27,28,17,6,0,119,0,0,0,7,0,0,3,0,0,9,0,0,0,0,0,12,20,25,10,65,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,33,35,33,10,11,3,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,6,29,7,16,11,0,0,68,0,0,0,3,0,10,3,0,0,17,0,0,0,0,3,3,4,3,0,16,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3
127021517,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,20,28,26,12,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,7,3,0,0,32,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,5,8,4,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,14,3,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,16,11,3,0,60,0,0,0,0,0,10,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127021518,0,0,0,0,3,0,0,0,0,3,0,3,0,6,12,29,55,44,14,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,33,21,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127021519,0,0,0,0,0,0,5,0,0,8,0,0,0,10,32,42,87,103,37,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,48,44,35,15,4,0,161,0,0,0,3,0,3,3,0,0,13,0,0,0,0,3,17,41,33,4,102,0,0,0,0,7,6,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,6,3,18,33,42,13,14,0,4,0,127,0,3,0,0,0,0,3,3,0,11,0,0,3,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,33,14,18,6,3,0,79,0,0,0,3,3,10,3,6,0,19,0,0,0,0,0,0,7,3,0,12,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,12
127021520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,27,21,7,83,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,8,3,0,37,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,8,15,3,0,26,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,20,22,8,3,3,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,18,3,13,12,3,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127031522,0,0,0,0,4,0,0,0,0,4,0,0,3,4,13,14,37,34,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,7,72,59,46,25,3,0,234,0,0,0,5,0,3,5,0,0,19,0,0,0,0,0,0,4,4,0,9,0,0,0,3,0,3,8,0,0,13,0,0,0,3,0,3,0,0,0,5,0,0,3,17,0,0,0,0,0,18,0,0,0,0,3,0,0,4,0,5,3,13,29,66,15,12,8,0,0,145,0,0,0,0,0,0,3,0,0,5,0,17,7,14,12,8,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,5,14,35,26,20,9,5,0,113,0,0,0,10,7,21,9,0,4,54,0,0,0,0,3,3,0,0,4,16,0,0,0,0,0,0,0,4,0,6,0,0,4,14,10,9,8,0,0,40
127031523,0,0,0,3,0,0,0,0,0,8,0,0,0,7,9,24,38,30,25,141,0,0,0,4,0,0,0,0,0,6,0,0,3,4,4,0,0,0,0,16,0,3,7,65,59,38,32,11,0,213,0,0,3,12,3,6,3,0,0,31,0,0,0,0,0,9,18,6,3,39,0,0,0,4,3,9,4,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,14,0,0,0,0,0,4,4,0,0,10,3,15,21,63,26,18,11,0,0,161,0,0,0,0,4,0,0,0,0,3,0,3,3,19,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,8,47,17,13,0,0,0,93,0,0,0,8,8,9,0,3,4,21,0,0,0,3,0,13,8,5,0,23,0,0,3,4,4,0,0,0,0,7,0,0,3,9,7,4,0,0,0,24
127031524,0,4,0,14,9,3,0,0,0,30,0,0,0,7,11,9,12,11,3,52,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,6,0,0,3,18,15,10,3,0,0,55,0,0,5,17,11,11,5,3,0,49,0,0,0,0,0,3,5,4,0,11,0,0,0,11,7,4,0,4,5,40,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,5,3,21,14,75,36,18,3,0,0,170,0,0,3,3,3,0,0,0,0,5,0,3,11,13,8,5,0,0,0,48,0,3,3,3,0,0,0,0,0,11,0,10,11,60,43,49,16,0,0,192,0,0,0,9,3,12,3,0,0,20,0,0,0,7,3,9,3,7,0,32,0,0,0,3,0,6,0,0,0,13,0,8,7,10,6,8,7,4,0,52
127031598,0,6,0,0,3,0,0,0,0,15,0,0,0,7,10,18,35,41,22,126,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,13,0,10,6,69,42,26,25,11,4,192,0,9,0,17,0,7,3,0,0,37,0,0,0,0,0,8,8,7,3,21,0,0,0,7,0,0,3,0,0,9,0,4,9,17,8,0,0,0,0,43,0,0,3,49,3,0,0,0,0,61,0,0,0,0,0,3,0,4,0,12,5,13,39,67,22,21,0,0,0,168,0,0,0,0,0,4,0,0,0,4,6,19,26,90,24,15,0,0,0,181,0,0,0,0,0,0,0,0,0,3,3,14,30,88,33,33,8,0,0,211,0,0,3,12,16,22,6,0,3,63,0,0,0,0,3,8,3,0,0,12,0,0,0,5,3,4,0,0,0,6,0,3,0,4,3,0,3,0,0,15
127031599,0,0,0,0,0,0,4,0,0,6,0,0,4,3,3,9,20,18,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,17,130,82,49,36,8,3,335,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,8,3,0,14,0,0,0,0,3,4,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,4,11,37,33,19,10,0,0,0,112,0,0,0,0,0,0,3,0,0,3,0,4,9,18,11,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,12,4,3,0,43,0,0,0,3,0,8,4,0,0,15,0,0,0,0,0,3,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
127031600,0,0,0,5,3,0,0,0,0,10,0,0,3,11,14,25,15,20,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,62,36,25,9,3,0,148,0,0,0,3,0,5,3,0,0,23,0,0,0,0,0,0,5,5,0,12,0,0,0,4,3,3,4,0,0,20,0,0,0,0,0,3,0,0,0,10,0,7,0,29,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,4,17,28,53,8,13,6,0,0,133,0,0,0,0,0,0,0,0,0,4,0,23,18,47,49,10,3,0,0,150,0,0,0,0,0,0,0,0,0,0,0,4,11,89,58,61,9,6,0,239,0,0,0,5,0,10,6,0,0,18,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,0,10,0,0,4,14,7,6,3,0,0,38
127031601,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,14,7,3,6,4,0,39,0,0,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,14,24,13,6,3,3,0,80,0,0,0,0,0,0,0,0,0,0,0,6,4,18,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,6,30,10,3,0,0,0,53,0,0,3,3,0,6,5,0,0,23,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
128011529,0,3,0,11,10,3,3,3,4,37,0,0,0,5,8,10,9,12,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,0,8,0,0,3,3,4,0,3,0,0,16,0,0,0,4,0,0,10,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,4,0,4,4,3,22,0,10,9,42,24,20,16,6,0,120,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,7,0,0,4,6,3,4,0,0,0,18,0,0,0,10,0,0,4,0,0,15,0,0,0,13,11,7,7,5,0,47,0,0,3,0,0,0,0,0,0,8,3,0,6,13,11,5,9,3,0,52
128011530,0,3,0,9,13,0,3,3,4,38,0,0,0,5,8,8,24,24,6,78,0,0,3,6,3,0,0,0,0,15,0,0,3,4,0,0,0,0,0,11,0,0,0,8,5,0,7,0,0,20,0,0,0,10,4,7,4,3,3,29,0,0,0,3,0,0,7,5,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,3,11,4,3,27,7,6,18,76,29,31,13,3,0,185,0,0,0,0,4,0,0,0,0,11,0,7,0,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,5,10,29,12,11,0,0,0,68,0,0,3,4,0,0,0,0,0,12,0,0,0,4,5,6,11,5,5,36,0,0,4,7,0,3,4,0,0,14,0,4,3,14,13,4,3,4,0,46
128011531,0,5,0,14,0,3,3,0,0,29,0,0,0,3,4,12,29,26,6,80,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,7,13,13,13,5,0,57,0,0,4,6,3,8,6,0,0,30,0,0,0,0,0,0,10,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,12,0,0,0,3,0,0,5,0,3,18,3,8,7,40,14,10,10,3,0,103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,3,0,9,0,0,0,0,0,19,0,0,0,5,4,0,0,0,0,10,0,0,0,3,4,3,5,11,0,28,0,0,3,6,3,4,4,0,0,18,3,0,0,5,4,11,3,3,0,29
128011602,0,5,0,7,4,3,3,0,0,18,0,0,0,3,0,0,7,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,11,0,0,0,3,0,0,3,0,3,10,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,9,53,20,21,5,3,3,121,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,25,3,9,0,0,0,47,0,0,0,4,0,3,0,0,0,10,0,0,0,8,6,3,6,3,3,24,0,0,0,3,0,0,0,0,0,4,0,0,7,12,7,3,9,3,0,33
128011603,0,0,0,7,8,3,0,0,0,15,0,0,0,3,6,6,8,16,3,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,13,0,3,6,25,14,9,7,5,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,0,3,0,3,0,0,0,12,0,0,0,3,3,0,0,0,0,5,0,0,0,0,5,0,4,0,0,17,0,3,0,3,0,3,0,0,0,10,0,0,0,9,4,3,9,0,0,21
128011604,0,4,0,36,7,3,6,0,3,58,0,0,3,12,6,14,18,11,9,68,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,3,4,0,0,11,0,0,0,0,0,4,3,0,0,8,0,0,0,0,3,4,12,3,3,27,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,8,3,8,5,6,4,37,3,10,12,106,49,34,15,3,3,230,0,0,0,3,0,0,3,0,3,18,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,3,3,3,21,6,6,0,0,0,36,0,0,0,12,0,4,0,3,0,18,0,0,0,11,12,13,11,7,0,48,0,0,0,0,3,0,0,0,0,10,0,0,7,23,13,6,7,0,0,59
128011605,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
128011606,0,3,0,6,4,0,0,0,0,15,0,0,0,3,3,3,0,3,5,27,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,15,15,19,5,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,3,0,4,14,0,3,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,9
128021533,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,0,3,3,17,9,4,0,3,0,35,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,5,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,4,0,0,22
128021534,0,0,0,3,0,5,3,0,0,11,0,0,0,3,10,8,22,9,4,54,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,3,16,25,29,18,3,7,98,0,0,0,3,3,11,3,3,0,21,0,0,0,0,0,5,4,3,0,16,0,0,0,0,3,0,3,3,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,4,3,0,14,0,0,3,5,18,19,3,3,0,57,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,7,3,7,3,0,0,20,0,0,0,0,4,7,7,0,0,18,0,0,0,0,3,10,3,0,0,21,0,0,0,0,0,0,3,0,0,7,0,0,3,9,3,4,5,0,0,21
128021535,0,3,0,19,4,6,3,0,0,30,0,0,0,0,8,6,20,15,5,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,10,13,6,0,0,42,0,3,3,7,5,14,7,0,0,31,0,0,0,0,4,11,3,0,0,21,0,0,0,0,4,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,5,7,0,4,18,0,5,7,30,34,35,6,0,0,121,0,0,0,5,4,0,5,0,0,6,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,3,0,0,33,0,0,0,0,0,11,5,0,0,17,0,0,4,0,10,17,11,9,0,55,0,0,0,0,0,3,0,0,0,11,0,0,6,21,25,28,15,5,0,109
128021536,0,3,0,30,20,4,10,3,0,69,0,0,0,3,9,7,10,5,0,34,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,7,4,9,0,0,19,0,0,0,11,3,6,9,0,0,27,0,0,0,0,0,5,6,0,0,11,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,3,3,3,3,3,8,24,0,5,8,52,34,29,12,4,0,152,0,0,0,3,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,0,0,0,11,0,0,4,11,8,0,3,0,0,29,0,0,0,3,4,3,0,0,0,14,0,5,0,14,9,17,14,5,3,66,0,0,0,3,3,0,3,0,0,14,0,0,3,21,11,11,7,3,0,52
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,3,0,22,3,3,3,4,0,44,0,0,0,15,6,6,11,5,4,49,0,0,3,0,4,0,0,0,0,9,0,3,3,11,3,0,0,0,0,21,0,0,0,0,3,3,3,0,3,18,0,0,0,11,3,7,3,0,0,26,0,0,0,0,0,0,7,3,0,12,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,13,36,4,0,0,0,0,55,0,0,0,4,3,3,7,0,5,23,0,5,20,80,46,23,9,5,0,198,0,0,0,0,0,0,0,4,0,12,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,4,36,3,7,6,0,0,62,0,0,0,7,0,10,3,0,0,21,0,0,0,3,11,5,5,5,0,30,0,3,0,3,0,3,0,0,0,13,0,4,5,24,7,10,7,3,0,66
128021607,0,3,0,10,9,0,5,0,0,31,0,0,0,0,0,0,10,6,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,3,4,3,4,0,0,12,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,4,8,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,8,3,25,0,5,11,43,23,15,16,3,0,111,0,0,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,6,0,3,0,4,5,0,0,0,0,21,0,0,0,4,0,4,0,0,0,10,0,0,0,10,7,13,13,3,0,43,0,0,0,0,0,0,0,0,0,3,0,5,0,17,7,0,4,0,0,31
