SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
401021006,0,0,0,4,0,3,6,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,13,7,9,3,0,0,0,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
401021007,0,0,0,11,5,6,10,4,0,3,0,0,0,0,0,41,0,0,3,0,0,0,3,12,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,11,11,14,12,9,0,0,3,0,0,0,4,119,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,4,0,3,0,7,9,38,5,0,3,3,10,4,4,87,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
401021008,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,9,4,8,4,8,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
401021009,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,0,0,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
401021010,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,11,0,0,0,3,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,22,9,5,4,9,7,3,0,0,0,0,0,0,0,58,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,13,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
401031011,0,0,0,7,0,9,8,11,3,0,0,0,0,3,0,43,0,3,3,4,20,62,147,253,61,57,63,108,112,44,24,962,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,24,0,3,4,0,0,4,0,11,0,3,3,0,0,0,0,29,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,0,55,12,12,19,9,11,8,0,4,0,0,0,0,0,135,0,22,39,16,0,3,0,0,0,0,0,0,0,0,0,87,0,0,4,4,20,71,30,18,4,10,9,7,13,0,4,181,0,4,3,19,31,41,74,56,8,9,17,11,23,17,7,317,0,0,0,3,4,3,14,4,0,0,0,3,0,3,0,34,0,0,0,0,8,21,9,14,3,24,9,14,13,6,5,130,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,3,3,8,6,7,4,5
401031012,0,0,0,3,3,4,5,4,3,0,6,0,0,0,0,26,0,0,0,0,8,26,83,149,18,26,34,38,55,27,30,498,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,11,3,0,0,4,0,3,0,4,0,7,0,0,0,27,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,11,3,30,7,0,3,0,8,14,0,0,0,0,0,0,4,85,0,14,26,10,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,4,5,11,12,10,3,6,0,6,4,4,7,69,0,3,0,8,5,0,36,67,9,3,24,22,21,8,7,209,0,0,3,3,0,6,8,0,5,5,0,0,0,0,0,31,0,0,0,0,0,16,9,15,0,5,8,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,3,3,6
401031013,0,0,3,0,12,5,8,4,3,0,3,3,0,0,0,37,0,0,0,3,0,27,100,172,33,50,61,84,88,44,32,699,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,12,0,3,3,0,0,0,8,0,0,0,0,0,6,3,0,28,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,12,0,41,18,7,9,3,4,6,3,0,0,0,3,4,0,94,0,15,39,3,0,0,0,0,0,3,0,0,0,0,3,64,0,0,0,8,0,8,15,6,0,3,8,12,10,4,0,84,0,3,3,17,3,12,41,112,10,46,39,16,71,31,4,416,4,0,0,3,4,6,4,14,0,4,0,7,0,0,0,45,0,0,0,3,0,4,11,18,7,16,20,6,12,0,4,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,5,3,0
401041014,0,0,0,0,3,0,5,5,0,0,0,4,0,3,0,22,0,0,0,0,16,22,18,39,3,3,21,8,15,4,5,148,0,0,3,11,3,3,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,18,22,6,0,5,3,0,0,0,0,0,0,0,0,55,0,5,23,6,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,6,21,10,0,0,0,0,3,0,0,0,51,0,0,0,9,3,16,15,39,4,9,3,3,0,0,3,105,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,7,6,4,3,12,3,0,0,0,47,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,13,0,0,3,7,0,12,7,0
401041015,0,0,3,0,6,6,0,3,0,0,4,0,0,0,0,20,0,0,7,0,14,30,84,201,37,57,62,57,59,44,32,680,0,0,10,18,0,3,8,0,0,0,5,0,0,0,0,41,0,3,5,3,0,3,7,10,5,5,0,4,0,0,0,43,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,52,32,14,6,0,3,3,0,0,0,0,0,0,4,122,0,28,98,26,4,3,0,0,0,0,0,0,0,0,5,170,0,0,0,6,22,45,14,16,0,4,3,9,8,0,3,132,0,0,0,6,0,19,39,373,41,33,47,56,50,60,14,743,0,0,0,0,3,6,8,12,0,0,0,3,5,4,0,54,0,0,0,0,6,17,36,31,11,40,25,11,3,0,6,185,0,0,0,0,0,3,11,10,0,0,0,3,0,0,0,23,0,0,4,10,0,3,0,3
401041016,0,0,3,3,7,3,10,3,0,0,0,0,0,0,3,33,0,0,6,0,11,72,170,320,80,72,78,135,139,59,48,1185,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,3,3,14,12,3,0,0,5,0,0,3,0,61,0,0,0,0,3,3,5,0,0,0,0,0,0,4,0,15,0,54,32,15,9,9,0,5,0,6,0,3,0,0,3,142,0,24,65,25,0,0,0,3,0,3,3,0,0,0,3,131,0,0,0,0,12,50,24,22,3,5,7,3,10,8,3,144,0,3,0,12,11,34,77,271,36,51,37,72,98,60,13,777,0,0,0,0,3,3,6,5,6,8,0,0,0,0,0,43,0,0,0,0,6,9,8,19,0,25,21,3,20,0,0,116,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,19,0,3,3,6,4,10,3,0
401051017,0,0,0,0,3,3,4,9,0,0,3,5,0,0,0,32,0,0,0,0,0,14,39,55,26,31,35,62,76,31,15,390,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,11,0,21,7,7,4,0,6,3,0,3,0,3,0,0,0,62,0,11,43,9,3,3,0,0,0,0,0,0,0,0,3,72,0,0,0,0,8,12,8,6,0,0,6,9,11,3,6,63,0,0,0,3,0,3,14,41,14,9,22,12,54,44,7,221,0,0,0,0,0,0,3,0,3,3,0,3,4,0,0,13,0,0,0,0,0,3,8,9,3,10,10,7,17,0,0,68,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,12,0,0,3,3,0,8,3,5
401051018,0,0,0,3,7,3,5,0,0,0,0,0,0,3,0,20,0,0,0,0,3,20,79,174,41,37,43,100,87,29,41,660,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,6,0,30,18,14,4,4,3,6,0,0,0,0,0,0,0,76,0,18,38,23,0,0,0,0,0,0,0,3,0,0,3,93,0,0,0,0,0,12,16,17,3,9,4,3,3,3,0,74,0,0,3,6,3,7,16,129,8,12,26,33,31,20,10,307,0,4,0,0,0,0,5,7,0,0,0,0,0,0,0,11,0,0,0,0,3,0,7,8,10,8,19,3,18,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,3,0,3,3,9
401051019,0,0,3,4,8,3,4,6,4,0,0,0,0,0,0,39,0,0,4,0,0,25,34,74,18,30,31,52,59,26,10,375,0,3,8,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,9,3,3,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,16,7,9,4,8,0,0,0,0,0,0,3,0,76,0,27,70,15,0,0,0,0,0,0,0,0,0,0,10,126,0,0,0,4,3,3,9,12,3,0,8,3,0,0,3,50,0,3,0,10,13,3,35,131,14,29,26,13,55,25,3,374,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,21,0,0,0,0,4,0,5,9,3,7,5,5,3,0,0,54,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,12,0,0,0,8,0,3,4,4
401061020,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,12,0,0,0,0,4,7,12,22,11,9,10,6,11,9,4,97,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,0,0,0,4,0,0,0,0,0,0,0,0,22,0,16,23,7,7,4,0,0,0,0,0,0,0,0,3,58,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,14,0,3,0,4,6,5,11,150,16,19,26,29,26,35,9,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,4,3,7,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0
401061021,0,0,0,3,0,0,4,9,4,0,0,0,0,0,0,23,0,0,0,0,5,16,19,73,23,24,18,41,36,16,14,283,0,0,9,14,3,3,3,0,0,0,0,0,0,0,0,35,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,5,0,41,7,4,3,0,4,3,0,0,0,0,0,0,8,76,0,50,149,61,8,3,3,0,0,0,5,0,0,0,6,278,0,0,0,5,4,4,6,9,3,3,3,7,3,0,0,54,0,0,3,8,7,10,30,248,27,43,34,64,85,49,17,608,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,3,21,8,0,0,0,51,0,0,0,0,0,0,7,9,0,0,0,8,0,0,0,22,0,0,0,7,3,8,3,6
401061022,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,14,0,0,3,0,0,7,21,46,9,23,21,47,24,26,15,231,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,16,3,0,3,0,0,0,0,0,0,0,3,0,50,0,10,29,7,0,0,0,0,0,0,0,3,0,0,3,52,0,0,0,3,4,7,5,3,0,5,3,8,4,3,0,50,0,4,0,20,4,3,31,42,5,8,5,4,5,16,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,10,0,3,6,0,3,5,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
401071023,0,0,3,0,3,3,6,9,0,0,5,3,0,0,0,33,0,0,3,0,4,11,43,106,17,40,50,73,90,54,22,509,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,28,0,4,3,0,0,0,0,0,0,0,3,5,0,0,0,16,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,6,0,26,20,4,4,15,13,6,3,0,0,0,3,0,6,102,0,43,159,62,4,0,3,0,0,0,0,0,0,0,10,279,0,0,3,3,6,7,11,8,4,7,0,8,9,0,0,75,0,4,0,15,4,16,25,104,8,25,22,62,42,18,13,345,0,4,0,0,3,3,5,6,0,3,6,0,14,4,0,45,0,0,0,0,3,4,11,4,6,6,5,3,5,0,0,55,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,0,0,3,4,7,3,4,3
401071024,0,0,0,10,6,3,11,4,0,4,0,5,4,0,0,48,0,0,3,0,3,27,106,152,35,33,46,78,100,72,46,705,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,21,0,8,3,0,3,3,6,3,6,0,3,0,7,0,0,38,0,0,0,4,3,7,0,3,0,0,3,0,0,0,0,17,4,51,16,7,7,10,16,3,6,0,0,0,0,0,10,129,0,57,141,40,3,0,7,0,0,5,0,0,0,0,16,273,0,0,3,0,13,9,9,14,4,3,5,3,8,6,6,86,0,11,0,22,4,10,30,85,10,16,23,39,40,18,9,314,0,0,4,3,3,3,10,5,0,0,4,3,0,0,0,32,0,0,0,0,12,10,12,11,4,13,6,5,3,9,3,83,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,16,6,13,7,0
402011025,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,3,3,0,4,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3
402011026,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,15,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,22,3,9,10,4,0,0,0,0,0,0,7,103,0,0,20,7,3,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,0,3,10,7,0,0,3,3,0,0,44,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,10,16,0,3,4,0
402011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,16,0,4,7,4,0,0,0,4,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
402021028,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,11,0,0,4,0,0,0,5,12,5,0,7,0,0,3,0,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,14,0,25,21,20,3,0,6,0,0,0,0,0,0,0,3,70,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,15,62,4,4,9,0,0,0,0,109,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,18,0,3,0,7
402021029,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,3,10,0,0,0,0,3,0,0,18,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,17,0,11,13,17,7,4,0,3,0,0,0,0,0,0,4,65,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,34,3,3,3,0,8,5,0,72,0,0,0,3,0,7,3,18,0,3,0,0,3,8,0,43,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,11,0,3,5,6,0,0,4,0
402021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,17,0,0,0,6,0,3,8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,19,6,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,34,5,0,5,4,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,0,3,3,0,3,0,0,27,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,16,0,0,12,12,3,3,0,0
402021031,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,3,11,0,0,3,0,0,0,3,24,0,0,3,13,3,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,25,15,15,3,3,0,0,0,0,0,0,0,0,7,68,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,11,7,3,6,14,0,3,0,4,0,3,0,62,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,5,0,3,0,3,25,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,3,8,15,0,3,0,0
402021032,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,13,0,13,11,9,0,0,10,0,0,0,0,0,0,0,0,40,0,0,11,10,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,11,43,9,9,4,0,0,0,3,83,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0
402021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
402021034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,14,0,0,3,6,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,0,25,20,14,3,4,0,3,0,0,0,0,0,0,0,77,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,8,0,3,3,0,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,17,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,20,0,0,3,11,0,0,3,0
